college_player_id,college_url,3PAr,ASTpct,Awards,BLKpct,BPM,Class,Conf,DBPM,DRBpct,DWS,FTr,G,GS,MP,OBPM,ORBpct,OWS,PER,PProd,Pos,STLpct,Season,TOVpct,TRBpct,TSpct,Team,USGpct,WS,WS_40
daniss-jenkins-1,https://www.sports-reference.com/cbb/players/daniss-jenkins-1.html,0.249,11.8,,2.4,-0.5,Pacific (2 Yrs),Pacific (2 Yrs),0.5,7.1,1.5,0.237,50.0,41.0,1269.0,-1.0,2.3,0.7,11.4,406.0,,1.8,Pacific (2 Yrs),11.8,4.7,0.449,Pacific (2 Yrs),21.4,2.3,0.072
daniss-jenkins-1,https://www.sports-reference.com/cbb/players/daniss-jenkins-1.html,0.371,32.2,,1.9,8.8,St. John's (NY) (1 Yr),St. John's (NY) (1 Yr),2.8,9.6,1.3,0.157,33.0,33.0,1014.0,6.0,3.2,2.7,20.8,513.0,,2.9,St. John's (NY) (1 Yr),14.9,6.3,0.538,St. John's (NY) (1 Yr),25.2,4.0,0.158
keshad-johnson-1,https://www.sports-reference.com/cbb/players/keshad-johnson-1.html,0.529,6.8,,1.2,-0.7,FR,MWC,1.7,19.4,0.3,0.471,18.0,0.0,107.0,-2.4,14.0,0.0,12.2,38.0,F,2.8,2019-20,16.1,16.8,0.409,San Diego St.,24.6,0.3,0.1
keshad-johnson-1,https://www.sports-reference.com/cbb/players/keshad-johnson-1.html,0.288,9.2,,5.7,3.5,SO,MWC,2.1,22.2,0.8,0.548,24.0,0.0,324.0,1.4,9.2,0.6,17.2,102.0,F,1.1,2020-21,11.5,15.7,0.516,San Diego St.,16.7,1.4,0.171
keshad-johnson-1,https://www.sports-reference.com/cbb/players/keshad-johnson-1.html,0.208,8.9,,3.2,6.0,JR,MWC,3.8,15.5,1.9,0.459,32.0,32.0,761.0,2.2,6.9,1.3,17.1,224.0,F,1.7,2021-22,16.0,11.3,0.591,San Diego St.,16.2,3.2,0.169
keshad-johnson-1,https://www.sports-reference.com/cbb/players/keshad-johnson-1.html,0.194,6.1,,2.5,6.0,SR,MWC,3.1,18.4,1.7,0.421,39.0,39.0,865.0,2.9,8.0,1.9,18.0,286.0,F,1.2,2022-23,11.3,13.2,0.579,San Diego St.,17.4,3.5,0.164
keshad-johnson-1,https://www.sports-reference.com/cbb/players/keshad-johnson-1.html,0.326,10.8,,2.7,8.3,SR,Pac-12,3.8,14.8,2.0,0.375,36.0,36.0,992.0,4.5,8.0,2.5,19.3,401.0,F,2.0,2023-24,14.3,11.5,0.616,Arizona,18.4,4.5,0.18
keshad-johnson-1,https://www.sports-reference.com/cbb/players/keshad-johnson-1.html,0.27,8.7,,3.1,6.3,Career,Career,3.4,16.9,6.5,0.426,149.0,107.0,3049.0,2.9,8.1,6.3,17.9,1051.0,,1.6,Career,13.7,12.6,0.581,Career,17.6,12.9,0.169
keshad-johnson-1,https://www.sports-reference.com/cbb/players/keshad-johnson-1.html,0.326,10.8,,2.7,8.3,Arizona (1 Yr),Arizona (1 Yr),3.8,14.8,2.0,0.375,36.0,36.0,992.0,4.5,8.0,2.5,19.3,401.0,,2.0,Arizona (1 Yr),14.3,11.5,0.616,Arizona (1 Yr),18.4,4.5,0.18
keshad-johnson-1,https://www.sports-reference.com/cbb/players/keshad-johnson-1.html,0.237,7.6,,3.2,5.3,San Diego State (4 Yrs),San Diego State (4 Yrs),3.2,18.0,4.6,0.456,113.0,71.0,2057.0,2.1,8.1,3.8,17.2,651.0,,1.5,San Diego State (4 Yrs),13.3,13.1,0.561,San Diego State (4 Yrs),17.2,8.4,0.163
dillon-jones-1,https://www.sports-reference.com/cbb/players/dillon-jones-1.html,0.15,17.0,,0.2,5.3,FR,Big Sky,2.6,26.0,1.2,0.757,23.0,2.0,472.0,2.7,7.6,1.4,23.3,210.0,F,4.3,2020-21,22.0,17.7,0.646,Weber St.,20.0,2.6,0.221
dillon-jones-1,https://www.sports-reference.com/cbb/players/dillon-jones-1.html,0.304,13.9,,0.2,4.3,SO,Big Sky,1.4,31.8,2.4,0.444,33.0,32.0,1120.0,2.9,5.8,2.9,21.8,444.0,F,3.0,2021-22,18.7,19.2,0.638,Weber St.,18.6,5.2,0.187
dillon-jones-1,https://www.sports-reference.com/cbb/players/dillon-jones-1.html,0.323,23.9,,0.2,5.8,JR,Big Sky,2.3,35.6,2.4,0.524,32.0,31.0,1162.0,3.5,2.9,2.4,22.8,551.0,F,2.7,2022-23,19.2,19.5,0.58,Weber St.,27.2,4.8,0.165
dillon-jones-1,https://www.sports-reference.com/cbb/players/dillon-jones-1.html,0.239,30.3,,0.3,7.7,SR,Big Sky,2.3,31.1,2.6,0.477,31.0,31.0,1146.0,5.5,2.7,4.0,27.9,673.0,F,3.2,2023-24,14.8,16.7,0.597,Weber St.,29.5,6.6,0.23
dillon-jones-1,https://www.sports-reference.com/cbb/players/dillon-jones-1.html,0.272,22.1,,0.2,5.9,Career,Career,2.1,32.1,8.5,0.51,119.0,96.0,3900.0,3.8,4.2,10.7,24.1,1878.0,,3.1,Career,17.8,18.4,0.605,Career,24.5,19.2,0.197
isaac-jones-3,https://www.sports-reference.com/cbb/players/isaac-jones-3.html,,,Did not play - juco,,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,Did not play - juco,,2019-20,,,,Did not play - juco,,,
isaac-jones-3,https://www.sports-reference.com/cbb/players/isaac-jones-3.html,,,Did not play - juco,,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,Did not play - juco,,2020-21,,,,Did not play - juco,,,
isaac-jones-3,https://www.sports-reference.com/cbb/players/isaac-jones-3.html,,,Did not play - juco,,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,Did not play - juco,,2021-22,,,,Did not play - juco,,,
isaac-jones-3,https://www.sports-reference.com/cbb/players/isaac-jones-3.html,0.053,13.5,,3.8,4.7,JR,Big Sky,-0.6,23.1,1.1,0.573,31.0,31.0,976.0,5.2,8.3,4.4,30.7,567.0,F,1.2,2022-23,11.7,15.8,0.653,Idaho,28.8,5.5,0.226
isaac-jones-3,https://www.sports-reference.com/cbb/players/isaac-jones-3.html,0.04,9.9,,3.4,7.6,SR,Pac-12,2.6,19.0,2.0,0.552,35.0,34.0,1111.0,5.0,8.5,3.4,23.7,513.0,F,1.0,2023-24,13.3,13.9,0.613,Washington St.,23.4,5.4,0.194
isaac-jones-3,https://www.sports-reference.com/cbb/players/isaac-jones-3.html,0.047,11.5,,3.6,6.2,Career,Career,1.1,20.9,3.1,0.563,66.0,65.0,2087.0,5.1,8.4,7.8,27.0,1081.0,,1.1,Career,12.5,14.8,0.633,Career,25.9,10.9,0.209
isaac-jones-3,https://www.sports-reference.com/cbb/players/isaac-jones-3.html,0.053,13.5,,3.8,4.7,Idaho (1 Yr),Idaho (1 Yr),-0.6,23.1,1.1,0.573,31.0,31.0,976.0,5.2,8.3,4.4,30.7,567.0,,1.2,Idaho (1 Yr),11.7,15.8,0.653,Idaho (1 Yr),28.8,5.5,0.226
isaac-jones-3,https://www.sports-reference.com/cbb/players/isaac-jones-3.html,0.04,9.9,,3.4,7.6,Washington State (1 Yr),Washington State (1 Yr),2.6,19.0,2.0,0.552,35.0,34.0,1111.0,5.0,8.5,3.4,23.7,513.0,,1.0,Washington State (1 Yr),13.3,13.9,0.613,Washington State (1 Yr),23.4,5.4,0.194
spencer-jones-1,https://www.sports-reference.com/cbb/players/spencer-jones-1.html,0.851,5.6,,3.6,6.7,FR,Pac-12,2.8,10.6,1.8,0.104,32.0,29.0,914.0,3.9,2.3,1.6,14.0,248.0,F,1.2,2019-20,10.4,6.7,0.61,Stanford,15.0,3.4,0.148
spencer-jones-1,https://www.sports-reference.com/cbb/players/spencer-jones-1.html,0.717,7.1,,2.6,4.9,SO,Pac-12,3.3,12.3,1.2,0.191,26.0,25.0,735.0,1.6,3.8,0.9,13.0,199.0,F,2.5,2020-21,14.1,8.4,0.562,Stanford,15.5,2.1,0.113
spencer-jones-1,https://www.sports-reference.com/cbb/players/spencer-jones-1.html,0.575,9.8,,2.6,7.2,JR,Pac-12,1.6,12.7,1.0,0.181,31.0,31.0,826.0,5.6,7.4,2.2,20.0,331.0,F,2.0,2021-22,12.6,10.0,0.598,Stanford,22.1,3.2,0.156
spencer-jones-1,https://www.sports-reference.com/cbb/players/spencer-jones-1.html,0.488,9.2,,3.8,7.3,SR,Pac-12,1.2,12.0,1.2,0.177,32.0,30.0,929.0,6.2,7.8,2.4,21.1,405.0,F,2.4,2022-23,8.1,9.9,0.548,Stanford,25.1,3.7,0.157
spencer-jones-1,https://www.sports-reference.com/cbb/players/spencer-jones-1.html,0.584,12.7,,2.8,6.5,SR,Pac-12,2.7,11.2,0.9,0.274,25.0,24.0,727.0,3.8,4.9,1.3,17.3,281.0,F,2.8,2023-24,11.4,8.2,0.572,Stanford,20.2,2.3,0.124
spencer-jones-1,https://www.sports-reference.com/cbb/players/spencer-jones-1.html,0.617,8.7,,3.1,6.6,Career,Career,2.3,11.7,6.1,0.184,146.0,139.0,4131.0,4.3,5.3,8.4,17.2,1466.0,,2.1,Career,11.0,8.6,0.576,Career,19.7,14.6,0.141
kylor-kelley-1,https://www.sports-reference.com/cbb/players/kylor-kelley-1.html,0.0,3.6,,16.2,5.9,JR,Pac-12,3.9,16.6,1.3,0.405,31.0,25.0,728.0,1.9,8.1,1.5,22.4,214.0,F,0.8,2018-19,14.1,12.5,0.652,Oregon St.,15.1,2.8,0.155
kylor-kelley-1,https://www.sports-reference.com/cbb/players/kylor-kelley-1.html,0.005,6.8,,13.4,6.6,SR,Pac-12,2.9,14.6,1.2,0.509,31.0,31.0,903.0,3.7,7.2,2.6,24.1,319.0,F,0.5,2019-20,10.7,11.0,0.626,Oregon St.,18.2,3.8,0.17
kylor-kelley-1,https://www.sports-reference.com/cbb/players/kylor-kelley-1.html,0.003,5.4,,14.6,6.2,Career,Career,3.3,15.5,2.5,0.467,62.0,56.0,1631.0,2.9,7.6,4.1,23.3,533.0,,0.7,Career,12.1,11.7,0.636,Career,16.8,6.6,0.163
bobi-klintman-1,https://www.sports-reference.com/cbb/players/bobi-klintman-1.html,0.507,6.7,,3.2,1.0,FR,ACC,1.3,19.4,0.8,0.233,33.0,5.0,678.0,-0.3,6.2,0.6,12.0,184.0,F,1.3,2022-23,16.1,13.0,0.528,Wake Forest,15.0,1.5,0.086
bobi-klintman-1,https://www.sports-reference.com/cbb/players/bobi-klintman-1.html,0.507,6.7,,3.2,1.0,Career,Career,1.3,19.4,0.8,0.233,33.0,5.0,678.0,-0.3,6.2,0.6,12.0,184.0,,1.3,Career,16.1,13.0,0.528,Career,15.0,1.5,0.086
dalton-knecht-1,https://www.sports-reference.com/cbb/players/dalton-knecht-1.html,,,Did not play - juco,,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,Did not play - juco,,2019-20,,,,Did not play - juco,,,
dalton-knecht-1,https://www.sports-reference.com/cbb/players/dalton-knecht-1.html,,,Did not play - juco,,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,Did not play - juco,,2020-21,,,,Did not play - juco,,,
dalton-knecht-1,https://www.sports-reference.com/cbb/players/dalton-knecht-1.html,0.552,6.8,,2.0,-1.2,JR,Big Sky,-1.8,14.8,0.5,0.303,35.0,11.0,844.0,0.6,2.8,1.1,14.0,294.0,G,1.1,2021-22,15.6,9.0,0.568,Northern Colo.,19.8,1.7,0.079
dalton-knecht-1,https://www.sports-reference.com/cbb/players/dalton-knecht-1.html,0.413,11.5,,1.6,4.0,SR,Big Sky,-1.1,21.5,0.7,0.268,32.0,32.0,1129.0,5.2,2.4,3.2,23.2,582.0,G,1.3,2022-23,10.7,12.0,0.586,Northern Colo.,28.2,3.9,0.138
dalton-knecht-1,https://www.sports-reference.com/cbb/players/dalton-knecht-1.html,0.406,13.4,"AA-1,AP-AA-1,NABC-AA-1,SN-AA-1,USBWA-AA-1,W-AA-1",2.4,11.3,SR,SEC,2.8,14.3,2.0,0.357,36.0,36.0,1100.0,8.5,2.8,3.7,24.4,660.0,G,1.3,2023-24,8.3,8.7,0.578,Tennessee,32.7,5.7,0.207
dalton-knecht-1,https://www.sports-reference.com/cbb/players/dalton-knecht-1.html,0.435,10.9,,2.0,5.2,Career,Career,0.1,17.1,3.2,0.314,103.0,79.0,3073.0,5.1,2.7,8.0,21.1,1536.0,,1.2,Career,10.6,10.0,0.579,Career,27.5,11.2,0.146
dalton-knecht-1,https://www.sports-reference.com/cbb/players/dalton-knecht-1.html,0.459,9.5,,1.8,1.8,Northern Colorado (2 Yrs),Northern Colorado (2 Yrs),-1.4,18.6,1.3,0.279,67.0,43.0,1973.0,3.2,2.6,4.3,19.3,876.0,,1.2,Northern Colorado (2 Yrs),12.4,10.7,0.58,Northern Colorado (2 Yrs),24.6,5.6,0.113
dalton-knecht-1,https://www.sports-reference.com/cbb/players/dalton-knecht-1.html,0.406,13.4,,2.4,11.3,Tennessee (1 Yr),Tennessee (1 Yr),2.8,14.3,2.0,0.357,36.0,36.0,1100.0,8.5,2.8,3.7,24.4,660.0,,1.3,Tennessee (1 Yr),8.3,8.7,0.578,Tennessee (1 Yr),32.7,5.7,0.207
tyler-kolek-1,https://www.sports-reference.com/cbb/players/tyler-kolek-1.html,0.747,14.2,,0.5,3.2,FR,A-10,1.7,12.8,1.0,0.172,22.0,18.0,675.0,1.5,1.1,1.2,15.2,222.0,G,2.4,2020-21,13.0,6.7,0.556,George Mason,18.2,2.2,0.129
tyler-kolek-1,https://www.sports-reference.com/cbb/players/tyler-kolek-1.html,0.569,34.0,,0.2,1.0,SO,Big East,1.5,11.3,1.3,0.187,32.0,32.0,936.0,-0.4,1.9,0.3,11.2,304.0,G,2.6,2021-22,24.6,6.8,0.437,Marquette,17.6,1.6,0.067
tyler-kolek-1,https://www.sports-reference.com/cbb/players/tyler-kolek-1.html,0.337,39.9,"AP-AA-3,NABC-AA-3,SN-AA-2,USBWA-AA-2",0.5,8.7,JR,Big East,2.6,12.6,1.8,0.317,36.0,36.0,1164.0,6.1,2.8,3.8,22.5,575.0,G,3.2,2022-23,18.3,7.7,0.579,Marquette,21.8,5.6,0.193
tyler-kolek-1,https://www.sports-reference.com/cbb/players/tyler-kolek-1.html,0.345,42.1,"AA-2,AP-AA-2,NABC-AA-2,SN-AA-2,USBWA-AA-1,W-AA-1",0.6,10.1,SR,Big East,3.2,14.8,1.7,0.268,31.0,31.0,1022.0,6.9,2.6,3.4,24.3,557.0,G,2.8,2023-24,18.4,8.8,0.6,Marquette,24.3,5.1,0.2
tyler-kolek-1,https://www.sports-reference.com/cbb/players/tyler-kolek-1.html,0.458,34.5,,0.4,6.2,Career,Career,2.3,12.9,5.7,0.25,121.0,117.0,3797.0,3.9,2.2,8.8,18.9,1657.0,,2.8,Career,18.8,7.6,0.554,Career,20.8,14.5,0.152
tyler-kolek-1,https://www.sports-reference.com/cbb/players/tyler-kolek-1.html,0.747,14.2,,0.5,3.2,George Mason (1 Yr),George Mason (1 Yr),1.7,12.8,1.0,0.172,22.0,18.0,675.0,1.5,1.1,1.2,15.2,222.0,,2.4,George Mason (1 Yr),13.0,6.7,0.556,George Mason (1 Yr),18.2,2.2,0.129
tyler-kolek-1,https://www.sports-reference.com/cbb/players/tyler-kolek-1.html,0.396,38.8,,0.4,6.9,Marquette (3 Yrs),Marquette (3 Yrs),2.5,12.9,4.7,0.267,99.0,99.0,3122.0,4.4,2.4,7.6,19.7,1436.0,,2.9,Marquette (3 Yrs),19.9,7.8,0.554,Marquette (3 Yrs),21.3,12.3,0.157
pelle-larsson-1,https://www.sports-reference.com/cbb/players/pelle-larsson-1.html,0.4,19.2,,2.0,3.0,FR,Pac-12,1.8,12.4,0.7,0.444,25.0,18.0,665.0,1.2,1.9,0.7,12.8,215.0,G,1.5,2020-21,29.1,7.4,0.624,Utah,18.4,1.4,0.085
pelle-larsson-1,https://www.sports-reference.com/cbb/players/pelle-larsson-1.html,0.506,13.5,,1.0,5.0,SO,Pac-12,3.3,12.2,1.5,0.417,37.0,2.0,767.0,1.7,4.7,1.5,14.4,265.0,G,2.0,2021-22,20.9,8.9,0.617,Arizona,16.9,2.9,0.153
pelle-larsson-1,https://www.sports-reference.com/cbb/players/pelle-larsson-1.html,0.399,17.9,,0.9,6.0,JR,Pac-12,2.8,12.6,1.5,0.61,35.0,18.0,960.0,3.2,4.0,2.4,16.4,368.0,G,1.6,2022-23,17.8,8.7,0.619,Arizona,17.3,3.9,0.164
pelle-larsson-1,https://www.sports-reference.com/cbb/players/pelle-larsson-1.html,0.344,20.1,,0.8,7.4,SR,Pac-12,3.3,10.5,1.8,0.369,36.0,36.0,1083.0,4.1,3.9,2.9,17.8,460.0,G,1.7,2023-24,15.6,7.3,0.622,Arizona,18.8,4.8,0.176
pelle-larsson-1,https://www.sports-reference.com/cbb/players/pelle-larsson-1.html,0.401,17.9,,1.1,5.7,Career,Career,2.9,11.8,5.5,0.453,133.0,74.0,3475.0,2.8,3.7,7.5,15.7,1308.0,,1.7,Career,19.7,8.0,0.62,Career,17.9,13.0,0.15
pelle-larsson-1,https://www.sports-reference.com/cbb/players/pelle-larsson-1.html,0.402,17.5,,0.9,6.3,Arizona (3 Yrs),Arizona (3 Yrs),3.1,11.7,4.8,0.455,108.0,56.0,2810.0,3.1,4.2,6.8,16.4,1093.0,,1.8,Arizona (3 Yrs),17.7,8.2,0.62,Arizona (3 Yrs),17.7,11.6,0.166
pelle-larsson-1,https://www.sports-reference.com/cbb/players/pelle-larsson-1.html,0.4,19.2,,2.0,3.0,Utah (1 Yr),Utah (1 Yr),1.8,12.4,0.7,0.444,25.0,18.0,665.0,1.2,1.9,0.7,12.8,215.0,,1.5,Utah (1 Yr),29.1,7.4,0.624,Utah (1 Yr),18.4,1.4,0.085
malevy-leons-1,https://www.sports-reference.com/cbb/players/malevy-leons-1.html,,,Did not play - juco,,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,Did not play - juco,,2019-20,,,,Did not play - juco,,,
malevy-leons-1,https://www.sports-reference.com/cbb/players/malevy-leons-1.html,,,Did not play - juco,,,Did not play - juco,Did not play - juco,,,,,,,,,,,,,Did not play - juco,,2020-21,,,,Did not play - juco,,,
malevy-leons-1,https://www.sports-reference.com/cbb/players/malevy-leons-1.html,0.466,8.7,,4.3,5.3,JR,MVC,2.5,16.6,1.7,0.365,31.0,29.0,914.0,2.8,6.2,2.4,18.8,294.0,F,1.4,2021-22,12.5,11.4,0.631,Bradley,15.5,4.1,0.181
malevy-leons-1,https://www.sports-reference.com/cbb/players/malevy-leons-1.html,0.455,7.6,,5.9,6.4,SR,MVC,3.1,15.0,2.5,0.384,35.0,35.0,1070.0,3.3,8.3,2.7,21.1,384.0,F,2.9,2022-23,12.2,11.7,0.588,Bradley,18.6,5.2,0.195
malevy-leons-1,https://www.sports-reference.com/cbb/players/malevy-leons-1.html,0.391,7.1,,5.0,6.3,SR,MVC,2.5,15.5,2.5,0.5,35.0,35.0,1205.0,3.8,8.7,3.2,21.1,479.0,F,2.7,2023-24,13.1,12.2,0.606,Bradley,20.1,5.7,0.188
malevy-leons-1,https://www.sports-reference.com/cbb/players/malevy-leons-1.html,0.433,7.7,,5.1,6.1,Career,Career,2.7,15.6,6.7,0.425,101.0,99.0,3189.0,3.3,7.8,8.3,20.5,1157.0,,2.4,Career,12.7,11.8,0.606,Career,18.2,15.0,0.188
jared-mccain-2,https://www.sports-reference.com/cbb/players/jared-mccain-2.html,0.554,11.0,,0.2,8.5,FR,ACC,2.6,15.2,1.9,0.23,36.0,36.0,1137.0,6.0,3.1,3.3,19.4,461.0,G,2.0,2023-24,10.1,9.3,0.611,Duke,21.1,5.2,0.182
jared-mccain-2,https://www.sports-reference.com/cbb/players/jared-mccain-2.html,0.554,11.0,,0.2,8.5,Career,Career,2.6,15.2,1.9,0.23,36.0,36.0,1137.0,6.0,3.1,3.3,19.4,461.0,,2.0,Career,10.1,9.3,0.611,Career,21.1,5.2,0.182
kevin-mccullar-1,https://www.sports-reference.com/cbb/players/kevin-mccullar-1.html,0.22,7.8,,1.9,5.3,FR,Big 12,4.4,13.8,1.3,0.402,29.0,6.0,538.0,1.0,7.0,0.7,16.0,168.0,G,3.8,2019-20,19.7,10.5,0.579,Texas Tech,18.1,2.0,0.147
kevin-mccullar-1,https://www.sports-reference.com/cbb/players/kevin-mccullar-1.html,0.266,13.3,,3.2,7.1,SO,Big 12,4.8,18.9,1.5,0.41,20.0,19.0,608.0,2.3,5.7,1.0,17.9,210.0,G,3.3,2020-21,12.7,12.2,0.501,Texas Tech,19.9,2.5,0.167
kevin-mccullar-1,https://www.sports-reference.com/cbb/players/kevin-mccullar-1.html,0.361,19.2,,1.1,5.8,JR,Big 12,4.5,14.3,2.1,0.365,29.0,24.0,868.0,1.3,3.8,1.2,15.0,310.0,G,2.8,2021-22,16.3,9.3,0.503,Texas Tech,20.8,3.4,0.156
kevin-mccullar-1,https://www.sports-reference.com/cbb/players/kevin-mccullar-1.html,0.354,13.4,,2.6,7.3,SR,Big 12,5.3,20.8,2.5,0.422,34.0,33.0,1042.0,2.0,4.6,1.3,17.4,368.0,G,3.7,2022-23,17.8,13.0,0.547,Kansas,19.5,3.9,0.148
kevin-mccullar-1,https://www.sports-reference.com/cbb/players/kevin-mccullar-1.html,0.334,22.9,NABC-AA-3,1.3,7.4,SR,Big 12,2.8,16.2,1.6,0.426,26.0,26.0,890.0,4.5,2.8,2.0,21.1,459.0,G,2.5,2023-24,13.6,10.1,0.567,Kansas,28.0,3.6,0.161
kevin-mccullar-1,https://www.sports-reference.com/cbb/players/kevin-mccullar-1.html,0.322,16.1,,2.0,6.7,Career,Career,4.4,17.1,9.1,0.407,138.0,108.0,3946.0,2.3,4.5,6.2,17.6,1515.0,,3.2,Career,15.7,11.1,0.54,Career,21.6,15.3,0.155
kevin-mccullar-1,https://www.sports-reference.com/cbb/players/kevin-mccullar-1.html,0.343,17.8,,2.0,7.3,Kansas (2 Yrs),Kansas (2 Yrs),4.2,18.7,4.1,0.424,60.0,59.0,1932.0,3.2,3.8,3.3,19.1,826.0,,3.2,Kansas (2 Yrs),15.5,11.6,0.558,Kansas (2 Yrs),23.4,7.4,0.154
kevin-mccullar-1,https://www.sports-reference.com/cbb/players/kevin-mccullar-1.html,0.299,14.4,,2.0,6.1,Texas Tech (3 Yrs),Texas Tech (3 Yrs),4.6,15.6,5.0,0.388,78.0,49.0,2014.0,1.5,5.2,2.9,16.2,688.0,,3.2,Texas Tech (3 Yrs),16.0,10.5,0.52,Texas Tech (3 Yrs),19.8,7.9,0.157
jack-mcveigh-1,https://www.sports-reference.com/cbb/players/jack-mcveigh-1.html,0.637,11.0,,1.0,1.7,FR,Big Ten,0.3,13.7,0.6,0.185,34.0,4.0,577.0,1.4,4.8,0.5,11.4,168.0,F,1.4,2015-16,13.7,9.2,0.48,Nebraska,17.5,1.1,0.079
jack-mcveigh-1,https://www.sports-reference.com/cbb/players/jack-mcveigh-1.html,0.709,5.3,,1.2,3.7,SO,Big Ten,1.3,10.3,0.6,0.209,30.0,11.0,688.0,2.4,2.1,1.0,12.4,199.0,F,1.3,2016-17,8.9,6.0,0.522,Nebraska,16.7,1.6,0.09
jack-mcveigh-1,https://www.sports-reference.com/cbb/players/jack-mcveigh-1.html,0.621,3.6,,1.8,-1.1,JR,Big Ten,1.6,11.0,0.2,0.034,14.0,0.0,105.0,-2.7,4.3,0.0,8.7,25.0,F,2.8,2017-18,14.5,7.7,0.458,Nebraska,16.7,0.2,0.059
jack-mcveigh-1,https://www.sports-reference.com/cbb/players/jack-mcveigh-1.html,0.673,7.6,,1.2,2.5,Career,Career,0.9,11.8,1.4,0.186,78.0,15.0,1370.0,1.6,3.4,1.5,11.7,392.0,,1.5,Career,11.3,7.5,0.5,Career,17.1,2.8,0.083
emanuel-miller-1,https://www.sports-reference.com/cbb/players/emanuel-miller-1.html,0.13,8.0,,0.4,0.9,FR,SEC,1.2,20.7,1.2,0.584,30.0,25.0,739.0,-0.2,9.5,0.6,13.2,204.0,F,1.7,2019-20,14.5,15.1,0.464,Texas A&M,17.1,1.8,0.097
emanuel-miller-1,https://www.sports-reference.com/cbb/players/emanuel-miller-1.html,0.034,12.0,,0.5,5.5,SO,SEC,0.3,20.4,0.7,0.531,17.0,13.0,538.0,5.2,11.5,1.8,25.4,259.0,F,1.6,2020-21,17.3,15.9,0.63,Texas A&M,25.6,2.6,0.191
emanuel-miller-1,https://www.sports-reference.com/cbb/players/emanuel-miller-1.html,0.156,6.7,,3.0,5.2,JR,Big 12,2.3,15.7,1.6,0.278,34.0,34.0,935.0,2.9,10.4,1.9,18.1,331.0,F,1.5,2021-22,12.4,13.1,0.537,TCU,19.8,3.5,0.15
emanuel-miller-1,https://www.sports-reference.com/cbb/players/emanuel-miller-1.html,0.156,11.2,,3.1,5.2,SR,Big 12,2.4,17.8,1.8,0.211,32.0,31.0,954.0,2.8,7.2,1.5,18.1,370.0,F,1.8,2022-23,13.7,12.4,0.549,TCU,21.3,3.4,0.141
emanuel-miller-1,https://www.sports-reference.com/cbb/players/emanuel-miller-1.html,0.208,15.0,,1.4,7.3,SR,Big 12,1.7,14.3,1.6,0.404,34.0,34.0,1110.0,5.7,7.6,3.5,21.4,519.0,F,1.8,2023-24,9.9,10.9,0.579,TCU,22.3,5.1,0.185
emanuel-miller-1,https://www.sports-reference.com/cbb/players/emanuel-miller-1.html,0.152,10.8,,1.9,5.1,Career,Career,1.7,17.2,7.0,0.368,147.0,137.0,4276.0,3.3,9.0,9.4,19.0,1682.0,,1.7,Career,13.0,13.1,0.556,Career,21.0,16.4,0.153
emanuel-miller-1,https://www.sports-reference.com/cbb/players/emanuel-miller-1.html,0.176,11.2,,2.4,6.0,TCU (3 Yrs),TCU (3 Yrs),2.1,15.8,5.1,0.305,100.0,99.0,2999.0,3.9,8.4,6.9,19.4,1219.0,,1.7,TCU (3 Yrs),11.8,12.1,0.558,TCU (3 Yrs),21.2,12.0,0.16
emanuel-miller-1,https://www.sports-reference.com/cbb/players/emanuel-miller-1.html,0.08,9.7,,0.5,2.9,Texas A&M (2 Yrs),Texas A&M (2 Yrs),0.8,20.6,1.9,0.557,47.0,38.0,1277.0,2.0,10.4,2.5,18.3,463.0,,1.7,Texas A&M (2 Yrs),16.0,15.4,0.55,Texas A&M (2 Yrs),20.7,4.4,0.137
riley-minix-1,https://www.sports-reference.com/cbb/players/riley-minix-1.html,,,Did not play - non-major team,,,Did not play - non-major team,Did not play - non-major team,,,,,,,,,,,,,Did not play - non-major team,,2019-20,,,,Did not play - non-major team,,,
riley-minix-1,https://www.sports-reference.com/cbb/players/riley-minix-1.html,,,Did not play - non-major team,,,Did not play - non-major team,Did not play - non-major team,,,,,,,,,,,,,Did not play - non-major team,,2020-21,,,,Did not play - non-major team,,,
riley-minix-1,https://www.sports-reference.com/cbb/players/riley-minix-1.html,,,Did not play - non-major team,,,Did not play - non-major team,Did not play - non-major team,,,,,,,,,,,,,Did not play - non-major team,,2021-22,,,,Did not play - non-major team,,,
riley-minix-1,https://www.sports-reference.com/cbb/players/riley-minix-1.html,,,Did not play - non-major team,,,Did not play - non-major team,Did not play - non-major team,,,,,,,,,,,,,Did not play - non-major team,,2022-23,,,,Did not play - non-major team,,,
riley-minix-1,https://www.sports-reference.com/cbb/players/riley-minix-1.html,0.336,14.6,,3.1,8.0,SR,OVC,1.2,21.2,2.9,0.308,35.0,35.0,1184.0,6.8,10.9,5.3,30.7,680.0,F,2.3,2023-24,12.3,16.3,0.636,Morehead St.,28.6,8.2,0.278
