nba_player_id,1_2_Court_Att.,1_2_Court_Md.,Corner_3s_3Ppct,Corner_3s_pct3PA,Dunks_#,Dunks_pctFGA,FGpct_by_Distance_0-3,FGpct_by_Distance_10-16,FGpct_by_Distance_16-3P,FGpct_by_Distance_2P,FGpct_by_Distance_3-10,FGpct_by_Distance_3P,pct_of_FGA_by_Distance_0-3,pct_of_FGA_by_Distance_10-16,pct_of_FGA_by_Distance_16-3P,pct_of_FGA_by_Distance_2P,pct_of_FGA_by_Distance_3-10,pct_of_FGA_by_Distance_3P,pct_of_FG_Ast'd_2P,pct_of_FG_Ast'd_3P
allenra02,0.0,0.0,0.478,0.379,3.0,0.003,0.641,0.52,0.462,0.542,0.517,0.409,0.188,0.096,0.191,0.533,0.058,0.467,0.54,0.925
allenra02,0.0,0.0,0.316,0.286,10.0,0.01,0.679,0.561,0.476,0.556,0.41,0.363,0.224,0.084,0.196,0.59,0.085,0.41,0.643,0.917
allenra02,0.0,0.0,0.514,0.392,14.0,0.015,0.651,0.458,0.47,0.52,0.482,0.444,0.173,0.121,0.235,0.613,0.085,0.387,0.622,0.958
allenra02,0.0,0.0,0.5,0.368,2.0,0.006,0.685,0.373,0.366,0.463,0.405,0.453,0.148,0.103,0.189,0.525,0.085,0.475,0.642,0.934
allenra02,0.0,0.0,0.463,0.41,3.0,0.006,0.587,0.397,0.38,0.48,0.463,0.419,0.194,0.104,0.109,0.49,0.083,0.51,0.497,0.95
allenra02,3.0,1.0,0.425,0.411,6.0,0.011,0.622,0.511,0.438,0.53,0.471,0.375,0.166,0.087,0.118,0.431,0.063,0.569,0.516,0.957
allenra02,,,,,,,,,,,,,,,,,,,,
allenra02,,,,,,,,,,,,,,,,,,,,
allenra02,65.0,3.0,0.437,0.263,343.0,0.02,0.618,0.434,0.434,0.485,0.399,0.4,0.189,0.149,0.173,0.608,0.097,0.392,0.433,0.84
allenra02,4.0,0.0,0.437,0.263,22.0,0.02,0.618,0.434,0.434,0.485,0.399,0.4,0.189,0.149,0.173,0.608,0.097,0.392,0.433,0.84
allenra02,,,,,,,,,,,,,,,,,,,,
allenra02,43.0,2.0,0.443,0.234,213.0,0.031,0.595,0.425,0.427,0.473,0.398,0.406,0.202,0.197,0.156,0.658,0.104,0.342,0.416,0.81
allenra02,3.0,0.0,0.447,0.334,38.0,0.009,0.648,0.455,0.465,0.52,0.427,0.409,0.191,0.099,0.197,0.564,0.078,0.436,0.593,0.905
allenra02,16.0,0.0,0.407,0.194,83.0,0.016,0.63,0.436,0.421,0.476,0.376,0.386,0.172,0.136,0.19,0.607,0.109,0.393,0.317,0.785
allenra02,3.0,1.0,0.445,0.41,9.0,0.008,0.602,0.443,0.407,0.501,0.466,0.398,0.181,0.096,0.113,0.463,0.074,0.537,0.505,0.953
allento01,1.0,0.0,0.45,0.645,40.0,0.103,0.595,0.438,0.403,0.483,0.118,0.387,0.574,0.041,0.173,0.92,0.132,0.08,0.547,1.0
allento01,0.0,0.0,0.438,0.471,12.0,0.044,0.617,0.25,0.273,0.492,0.31,0.324,0.544,0.058,0.12,0.876,0.153,0.124,0.466,0.909
allento01,0.0,0.0,0.167,0.364,16.0,0.066,0.669,0.188,0.389,0.553,0.406,0.242,0.548,0.062,0.139,0.873,0.124,0.127,0.448,0.875
allento01,1.0,0.0,0.385,0.456,17.0,0.049,0.524,0.346,0.351,0.455,0.379,0.316,0.491,0.067,0.147,0.853,0.149,0.147,0.49,1.0
allento01,0.0,0.0,0.273,0.407,18.0,0.063,0.62,0.071,0.321,0.51,0.367,0.222,0.585,0.049,0.099,0.905,0.173,0.095,0.519,1.0
allento01,2.0,0.0,0.0,0.2,16.0,0.063,0.667,0.278,0.219,0.52,0.25,0.0,0.64,0.071,0.126,0.98,0.142,0.02,0.628,
allento01,1.0,0.0,0.231,0.565,36.0,0.079,0.672,0.292,0.306,0.527,0.357,0.174,0.545,0.049,0.126,0.953,0.234,0.047,0.575,1.0
allento01,0.0,0.0,0.467,0.577,13.0,0.033,0.582,0.25,0.382,0.479,0.347,0.308,0.533,0.071,0.17,0.942,0.167,0.058,0.619,1.0
allento01,0.0,0.0,0.133,0.625,46.0,0.08,0.581,0.375,0.306,0.458,0.295,0.125,0.52,0.063,0.23,0.962,0.149,0.038,0.637,1.0
allento01,3.0,0.0,0.286,0.596,20.0,0.048,0.647,0.3,0.286,0.527,0.373,0.234,0.562,0.048,0.153,0.886,0.123,0.114,0.58,1.0
allento01,0.0,0.0,0.333,0.621,22.0,0.053,0.564,0.5,0.261,0.505,0.333,0.345,0.69,0.031,0.051,0.936,0.165,0.064,0.595,1.0
allento01,0.0,0.0,0.367,0.714,23.0,0.051,0.575,0.364,0.358,0.468,0.203,0.357,0.582,0.047,0.113,0.91,0.168,0.09,0.58,0.933
allento01,0.0,0.0,0.316,0.704,16.0,0.027,0.557,0.333,0.278,0.479,0.273,0.278,0.652,0.03,0.061,0.909,0.166,0.091,0.552,1.0
allento01,1.0,0.0,0.75,0.333,2.0,0.022,0.567,,0.2,0.506,0.357,0.333,0.659,0.0,0.055,0.868,0.154,0.132,0.7,1.0
allento01,9.0,0.0,0.336,0.556,297.0,0.057,0.598,0.312,0.325,0.492,0.308,0.282,0.576,0.051,0.132,0.918,0.16,0.082,0.569,0.976
allento01,1.0,0.0,0.336,0.556,30.0,0.057,0.598,0.312,0.325,0.492,0.308,0.282,0.576,0.051,0.132,0.918,0.16,0.082,0.569,0.976
allento01,,,,,,,,,,,,,,,,,,,,
allento01,4.0,0.0,0.312,0.641,176.0,0.054,0.592,0.335,0.317,0.489,0.309,0.269,0.583,0.048,0.131,0.93,0.168,0.07,0.592,0.985
allento01,4.0,0.0,0.36,0.46,119.0,0.066,0.61,0.274,0.34,0.498,0.302,0.294,0.559,0.057,0.137,0.899,0.145,0.101,0.518,0.964
allento01,1.0,0.0,0.75,0.333,2.0,0.022,0.567,,0.2,0.506,0.357,0.333,0.659,0.0,0.055,0.868,0.154,0.132,0.7,1.0
aminual01,1.0,0.0,0.291,0.385,27.0,0.081,0.578,0.067,0.204,0.437,0.423,0.315,0.315,0.037,0.121,0.648,0.175,0.352,0.443,0.978
aminual01,0.0,0.0,0.25,0.34,37.0,0.11,0.563,0.25,0.356,0.431,0.32,0.277,0.389,0.077,0.2,0.871,0.205,0.129,0.591,1.0
aminual01,0.0,0.0,0.375,0.421,80.0,0.19,0.642,0.316,0.266,0.486,0.368,0.211,0.489,0.08,0.167,0.96,0.224,0.04,0.71,1.0
aminual01,0.0,0.0,0.333,0.625,42.0,0.087,0.661,0.45,0.32,0.496,0.317,0.271,0.453,0.04,0.202,0.903,0.204,0.097,0.674,1.0
aminual01,0.0,0.0,0.306,0.5,42.0,0.132,0.619,0.538,0.12,0.485,0.25,0.274,0.412,0.036,0.07,0.653,0.134,0.347,0.673,1.0
aminual01,1.0,0.0,0.392,0.41,42.0,0.061,0.597,0.382,0.382,0.468,0.299,0.361,0.252,0.047,0.095,0.515,0.121,0.485,0.595,0.921
aminual01,3.0,0.0,0.355,0.358,24.0,0.058,0.53,0.357,0.357,0.445,0.302,0.33,0.32,0.03,0.06,0.545,0.135,0.455,0.46,1.0
aminual01,0.0,0.0,0.474,0.28,23.0,0.041,0.608,0.133,0.152,0.432,0.314,0.369,0.215,0.026,0.057,0.418,0.12,0.582,0.486,0.96
aminual01,0.0,0.0,0.356,0.311,42.0,0.079,0.611,0.118,0.231,0.514,0.419,0.343,0.351,0.029,0.044,0.528,0.105,0.472,0.516,1.0
aminual01,0.0,0.0,0.375,0.222,1.0,0.012,0.435,,0.333,0.32,0.19,0.25,0.267,0.0,0.07,0.581,0.244,0.419,0.438,0.889
aminual01,0.0,0.0,0.5,0.216,3.0,0.03,0.519,0.0,0.75,0.484,0.417,0.216,0.273,0.03,0.081,0.626,0.242,0.374,0.467,0.875
aminual01,0.0,0.0,0.667,0.194,3.0,0.034,0.56,0.0,0.75,0.5,0.409,0.226,0.281,0.034,0.09,0.652,0.247,0.348,0.448,0.857
aminual01,0.0,0.0,0.0,0.333,0.0,0.0,0.0,,,0.25,0.5,0.167,0.2,0.0,0.0,0.4,0.2,0.6,1.0,1.0
aminual01,5.0,0.0,0.371,0.36,363.0,0.086,0.603,0.294,0.297,0.467,0.335,0.332,0.342,0.042,0.107,0.648,0.157,0.352,0.586,0.967
aminual01,1.0,0.0,0.371,0.36,42.0,0.086,0.603,0.294,0.297,0.467,0.335,0.332,0.342,0.042,0.107,0.648,0.157,0.352,0.586,0.967
aminual01,,,,,,,,,,,,,,,,,,,,
aminual01,4.0,0.0,0.397,0.34,131.0,0.06,0.588,0.275,0.303,0.468,0.33,0.353,0.281,0.034,0.066,0.5,0.119,0.5,0.524,0.964
aminual01,0.0,0.0,0.315,0.474,159.0,0.13,0.63,0.326,0.313,0.475,0.337,0.263,0.449,0.065,0.189,0.914,0.212,0.086,0.668,1.0
aminual01,0.0,0.0,0.5,0.209,4.0,0.023,0.5,0.0,0.571,0.417,0.302,0.239,0.274,0.017,0.08,0.617,0.246,0.383,0.444,0.875
aminual01,1.0,0.0,0.291,0.385,27.0,0.081,0.578,0.067,0.204,0.437,0.423,0.315,0.315,0.037,0.121,0.648,0.175,0.352,0.443,0.978
aminual01,0.0,0.0,0.306,0.5,42.0,0.132,0.619,0.538,0.12,0.485,0.25,0.274,0.412,0.036,0.07,0.653,0.134,0.347,0.673,1.0
aminual01,0.0,0.0,0.0,0.333,0.0,0.0,0.0,,,0.25,0.5,0.167,0.2,0.0,0.0,0.4,0.2,0.6,1.0,1.0
amundlo01,0.0,0.0,,,3.0,0.2,0.5,0.0,,0.4,0.0,,0.8,0.133,0.0,1.0,0.067,0.0,,
amundlo01,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
amundlo01,0.0,0.0,,,3.0,0.2,0.5,0.0,,0.4,0.0,,0.8,0.133,0.0,1.0,0.067,0.0,,
amundlo01,0.0,0.0,,,0.0,0.0,0.583,0.0,,0.5,0.333,,0.75,0.063,0.0,1.0,0.188,0.0,,
amundlo01,1.0,0.0,,,37.0,0.168,0.604,0.333,0.636,0.538,0.293,0.0,0.728,0.06,0.044,0.996,0.164,0.004,,
amundlo01,1.0,0.0,,,39.0,0.149,0.595,0.45,0.364,0.553,0.455,0.0,0.725,0.072,0.04,0.996,0.159,0.004,,
amundlo01,0.0,0.0,,,15.0,0.082,0.575,0.313,0.417,0.454,0.19,,0.617,0.087,0.066,1.0,0.23,0.0,,
amundlo01,0.0,0.0,,,22.0,0.13,0.534,0.258,0.4,0.43,0.302,,0.57,0.15,0.024,1.0,0.256,0.0,,
amundlo01,0.0,0.0,,,13.0,0.185,0.547,0.0,0.0,0.395,0.136,,0.654,0.037,0.037,1.0,0.272,0.0,,
amundlo01,0.0,0.0,,,6.0,0.158,0.6,0.0,0.0,0.368,0.167,,0.526,0.079,0.079,1.0,0.316,0.0,,
amundlo01,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,,
amundlo01,0.0,0.0,,,7.0,0.214,0.531,,,0.429,0.1,,0.762,0.0,0.0,1.0,0.238,0.0,,
amundlo01,0.0,0.0,,,9.0,0.313,0.65,0.0,0.0,0.5,0.333,,0.625,0.063,0.031,1.0,0.281,0.0,,
amundlo01,0.0,0.0,,,9.0,0.313,0.65,0.0,0.0,0.5,0.333,,0.625,0.063,0.031,1.0,0.281,0.0,,
amundlo01,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
amundlo01,1.0,0.0,,,16.0,0.071,0.477,0.387,0.5,0.429,0.358,0.0,0.502,0.122,0.055,0.996,0.318,0.004,,
amundlo01,0.0,0.0,,,1.0,0.167,0.333,,,0.333,0.333,,0.5,0.0,0.0,1.0,0.5,0.0,,
amundlo01,1.0,0.0,,,15.0,0.066,0.484,0.387,0.5,0.434,0.36,0.0,0.502,0.128,0.058,0.996,0.309,0.004,,
amundlo01,0.0,0.0,,,2.0,0.038,0.533,0.0,0.2,0.358,0.167,,0.566,0.113,0.094,1.0,0.226,0.0,,
amundlo01,3.0,0.0,,,156.0,0.126,0.563,0.307,0.419,0.475,0.305,0.0,0.635,0.093,0.045,0.998,0.225,0.002,,
amundlo01,1.0,0.0,,,30.0,0.126,0.563,0.307,0.419,0.475,0.305,0.0,0.635,0.093,0.045,0.998,0.225,0.002,,
amundlo01,,,,,,,,,,,,,,,,,,,,
amundlo01,2.0,0.0,,,76.0,0.158,0.599,0.4,0.5,0.546,0.376,0.0,0.726,0.067,0.042,0.996,0.162,0.004,,
amundlo01,1.0,0.0,,,17.0,0.061,0.493,0.324,0.421,0.42,0.333,0.0,0.514,0.125,0.064,0.997,0.294,0.003,,
amundlo01,0.0,0.0,,,16.0,0.257,0.577,0.0,0.0,0.459,0.211,,0.703,0.027,0.014,1.0,0.257,0.0,,
amundlo01,0.0,0.0,,,3.0,0.097,0.542,0.0,,0.452,0.25,,0.774,0.097,0.0,1.0,0.129,0.0,,
amundlo01,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,,
amundlo01,0.0,0.0,,,22.0,0.13,0.534,0.258,0.4,0.43,0.302,,0.57,0.15,0.024,1.0,0.256,0.0,,
amundlo01,0.0,0.0,,,15.0,0.082,0.575,0.313,0.417,0.454,0.19,,0.617,0.087,0.066,1.0,0.23,0.0,,
amundlo01,0.0,0.0,,,6.0,0.158,0.6,0.0,0.0,0.368,0.167,,0.526,0.079,0.079,1.0,0.316,0.0,,
amundlo01,0.0,0.0,,,1.0,0.167,0.333,,,0.333,0.333,,0.5,0.0,0.0,1.0,0.5,0.0,,
amundlo01,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
anderch01,,,,,,,,,,,,,,,,,,,,
anderch01,,,,,,,,,,,,,,,,,,,,
anderch01,1.0,0.0,0.0,0.25,14.0,0.23,0.46,0.0,0.111,0.357,0.143,0.0,0.676,0.054,0.122,0.946,0.095,0.054,0.6,
anderch01,0.0,0.0,0.0,1.0,45.0,0.189,0.54,0.294,0.133,0.401,0.238,0.0,0.572,0.119,0.158,0.996,0.147,0.004,0.614,
anderch01,0.0,0.0,,0.0,38.0,0.212,0.537,0.273,0.348,0.446,0.182,0.0,0.606,0.108,0.227,0.995,0.054,0.005,0.678,
anderch01,1.0,0.0,,0.0,69.0,0.196,0.678,0.3,0.358,0.538,0.333,0.0,0.589,0.14,0.187,0.992,0.075,0.008,0.634,
anderch01,0.0,0.0,,,20.0,0.245,0.617,0.4,0.333,0.571,0.333,,0.827,0.051,0.092,1.0,0.031,0.0,0.536,
anderch01,,,,,,,,,,,,,,,,,,,,
anderch01,0.0,0.0,,,0.0,0.0,0.667,,,0.286,0.0,,0.429,0.0,0.0,1.0,0.571,0.0,0.5,
anderch01,1.0,1.0,0.333,0.3,64.0,0.247,0.628,0.368,0.368,0.56,0.269,0.2,0.747,0.065,0.065,0.966,0.089,0.034,0.639,0.5
anderch01,2.0,0.0,,0.0,69.0,0.315,0.627,0.222,0.424,0.573,0.385,0.0,0.769,0.036,0.131,0.988,0.052,0.012,0.711,
anderch01,1.0,0.0,,0.0,33.0,0.27,0.67,0.1,0.75,0.603,0.333,0.0,0.774,0.073,0.058,0.993,0.088,0.007,0.732,
anderch01,0.0,0.0,,,23.0,0.231,0.623,0.75,0.211,0.546,0.5,,0.713,0.037,0.176,1.0,0.074,0.0,0.644,
anderch01,0.0,0.0,,0.0,37.0,0.35,0.646,0.0,0.286,0.575,0.231,0.667,0.805,0.008,0.057,0.976,0.106,0.024,0.797,1.0
anderch01,1.0,0.0,0.333,0.25,78.0,0.291,0.747,0.4,0.316,0.662,0.182,0.25,0.789,0.018,0.069,0.956,0.08,0.044,0.707,1.0
anderch01,3.0,0.0,0.571,0.538,52.0,0.271,0.671,0.333,0.381,0.598,0.389,0.308,0.705,0.043,0.101,0.937,0.087,0.063,0.784,1.0
anderch01,0.0,0.0,0.0,0.071,7.0,0.097,0.674,0.0,0.5,0.586,0.0,0.286,0.639,0.028,0.083,0.806,0.056,0.194,0.676,1.0
anderch01,0.0,0.0,,0.0,1.0,0.1,0.667,,0.0,0.4,0.0,0.4,0.3,0.0,0.1,0.5,0.1,0.5,0.0,1.0
anderch01,0.0,0.0,0.0,0.111,6.0,0.097,0.674,0.0,0.6,0.604,0.0,0.222,0.694,0.032,0.081,0.855,0.048,0.145,0.719,1.0
anderch01,0.0,0.0,,0.0,3.0,0.136,0.5,0.0,0.333,0.474,1.0,0.0,0.636,0.045,0.136,0.864,0.045,0.136,0.556,
anderch01,,,,,,,,,,,,,,,,,,,,
anderch01,,,,,,,,,,,,,,,,,,,,
anderch01,10.0,1.0,0.375,0.235,552.0,0.243,0.636,0.291,0.325,0.541,0.275,0.221,0.695,0.07,0.124,0.973,0.084,0.027,0.678,0.933
anderch01,1.0,0.0,0.375,0.235,65.0,0.243,0.636,0.291,0.325,0.541,0.275,0.221,0.695,0.07,0.124,0.973,0.084,0.027,0.678,0.933
anderch01,,,,,,,,,,,,,,,,,,,,
anderch01,5.0,1.0,0.2,0.25,286.0,0.242,0.596,0.284,0.302,0.504,0.277,0.1,0.689,0.076,0.133,0.985,0.088,0.015,0.666,0.5
anderch01,4.0,0.0,0.5,0.303,168.0,0.293,0.701,0.333,0.333,0.62,0.259,0.333,0.756,0.024,0.078,0.946,0.088,0.054,0.745,1.0
anderch01,1.0,0.0,,0.0,89.0,0.203,0.661,0.309,0.355,0.541,0.294,0.0,0.637,0.119,0.164,0.994,0.073,0.006,0.61,
anderch01,0.0,0.0,0.0,0.111,6.0,0.097,0.674,0.0,0.6,0.604,0.0,0.222,0.694,0.032,0.081,0.855,0.048,0.145,0.719,1.0
anderch01,0.0,0.0,,0.0,3.0,0.136,0.5,0.0,0.333,0.474,1.0,0.0,0.636,0.045,0.136,0.864,0.045,0.136,0.556,
anderda03,,,,,,,,,,,,,,,,,,,,
anderda03,,,,,,,,,,,,,,,,,,,,
anderda03,,,,,,,,,,,,,,,,,,,,
anderda03,,,,,,,,,,,,,,,,,,,,
anderda03,,,,,,,,,,,,,,,,,,,,
anderda03,,,,,,,,,,,,,,,,,,,,
anderda03,,,,,,,,,,,,,,,,,,,,
anderda03,0.0,0.0,0.0,0.026,4.0,0.018,0.518,0.483,0.41,0.458,0.444,0.346,0.165,0.176,0.244,0.771,0.185,0.229,0.658,0.963
anderda03,0.0,0.0,,0.0,1.0,0.008,0.5,0.667,0.5,0.49,0.286,0.348,0.099,0.099,0.496,0.81,0.116,0.19,0.75,1.0
anderda03,0.0,0.0,,0.0,1.0,0.021,0.4,0.667,0.619,0.541,0.2,0.3,0.106,0.128,0.447,0.787,0.106,0.213,0.7,1.0
anderda03,0.0,0.0,,0.0,0.0,0.0,0.571,0.667,0.436,0.459,0.333,0.385,0.095,0.081,0.527,0.824,0.122,0.176,0.786,1.0
anderda03,0.0,0.0,0.0,0.02,5.0,0.015,0.515,0.514,0.448,0.467,0.416,0.347,0.148,0.156,0.31,0.781,0.167,0.219,0.685,0.971
anderda03,0.0,0.0,0.0,0.02,4.0,0.015,0.515,0.514,0.448,0.467,0.416,0.347,0.148,0.156,0.31,0.781,0.167,0.219,0.685,0.971
anderda03,,,,,,,,,,,,,,,,,,,,
anderda03,0.0,0.0,0.0,0.026,4.0,0.018,0.518,0.483,0.41,0.458,0.444,0.346,0.165,0.176,0.244,0.771,0.185,0.229,0.658,0.963
anderda03,0.0,0.0,,0.0,0.0,0.0,0.571,0.667,0.436,0.459,0.333,0.385,0.095,0.081,0.527,0.824,0.122,0.176,0.786,1.0
anderda03,0.0,0.0,,0.0,1.0,0.021,0.4,0.667,0.619,0.541,0.2,0.3,0.106,0.128,0.447,0.787,0.106,0.213,0.7,1.0
anderja01,0.0,0.0,0.529,0.37,2.0,0.025,0.313,0.4,0.5,0.371,0.25,0.391,0.198,0.062,0.123,0.432,0.049,0.568,0.692,0.944
anderja01,1.0,0.0,0.344,0.471,7.0,0.057,0.679,0.429,0.045,0.443,0.238,0.279,0.322,0.04,0.126,0.609,0.121,0.391,0.681,1.0
anderja01,1.0,0.0,0.476,0.35,6.0,0.056,0.486,0.333,0.5,0.47,0.462,0.35,0.294,0.048,0.079,0.524,0.103,0.476,0.484,0.905
anderja01,0.0,0.0,0.6,0.455,1.0,0.08,0.375,,0.667,0.429,0.333,0.455,0.32,0.0,0.12,0.56,0.12,0.44,0.667,0.6
anderja01,1.0,0.0,0.438,0.327,5.0,0.05,0.517,0.333,0.429,0.481,0.5,0.327,0.287,0.059,0.069,0.515,0.099,0.485,0.44,1.0
anderja01,2.0,0.0,0.316,0.271,37.0,0.057,0.661,0.314,0.325,0.53,0.343,0.328,0.308,0.049,0.056,0.51,0.098,0.49,0.68,0.904
anderja01,,,,,,,,,,,,,,,,,,,,
anderja01,1.0,0.0,0.412,0.198,6.0,0.039,0.622,0.0,0.455,0.478,0.407,0.267,0.253,0.051,0.062,0.517,0.152,0.483,0.523,0.87
anderja01,5.0,0.0,0.368,0.298,58.0,0.053,0.627,0.29,0.312,0.495,0.348,0.321,0.294,0.049,0.073,0.521,0.106,0.479,0.641,0.913
anderja01,2.0,0.0,0.368,0.298,19.0,0.053,0.627,0.29,0.312,0.495,0.348,0.321,0.294,0.049,0.073,0.521,0.106,0.479,0.641,0.913
anderja01,,,,,,,,,,,,,,,,,,,,
anderja01,1.0,0.0,0.426,0.432,10.0,0.05,0.575,0.417,0.229,0.426,0.25,0.336,0.286,0.043,0.125,0.554,0.1,0.446,0.682,0.929
anderja01,2.0,0.0,0.316,0.271,37.0,0.057,0.661,0.314,0.325,0.53,0.343,0.328,0.308,0.049,0.056,0.51,0.098,0.49,0.68,0.904
anderja01,1.0,0.0,0.412,0.198,6.0,0.039,0.622,0.0,0.455,0.478,0.407,0.267,0.253,0.051,0.062,0.517,0.152,0.483,0.523,0.87
anderja01,1.0,0.0,0.438,0.327,5.0,0.05,0.517,0.333,0.429,0.481,0.5,0.327,0.287,0.059,0.069,0.515,0.099,0.485,0.44,1.0
anderry01,0.0,0.0,0.341,0.217,18.0,0.049,0.435,0.5,0.375,0.417,0.318,0.365,0.413,0.01,0.059,0.536,0.054,0.464,0.582,0.986
anderry01,0.0,0.0,0.396,0.227,14.0,0.039,0.586,0.429,0.31,0.514,0.308,0.37,0.33,0.018,0.075,0.456,0.034,0.544,0.418,0.923
anderry01,1.0,0.0,0.286,0.246,21.0,0.046,0.606,0.2,0.286,0.5,0.258,0.393,0.242,0.01,0.04,0.35,0.059,0.65,0.424,0.985
anderry01,0.0,0.0,0.441,0.263,26.0,0.036,0.594,0.4,0.298,0.496,0.265,0.393,0.296,0.02,0.062,0.443,0.065,0.557,0.476,0.994
anderry01,2.0,0.0,0.382,0.136,12.0,0.011,0.587,0.312,0.463,0.464,0.333,0.382,0.191,0.069,0.143,0.5,0.097,0.5,0.494,0.958
anderry01,0.0,0.0,0.476,0.128,1.0,0.003,0.529,0.344,0.527,0.463,0.333,0.409,0.198,0.09,0.155,0.537,0.093,0.463,0.42,0.985
anderry01,3.0,0.0,0.34,0.148,6.0,0.01,0.558,0.333,0.356,0.457,0.463,0.34,0.214,0.082,0.119,0.508,0.092,0.492,0.379,0.943
anderry01,5.0,0.0,0.322,0.165,16.0,0.02,0.521,0.375,0.47,0.466,0.433,0.366,0.227,0.112,0.179,0.615,0.097,0.385,0.444,0.924
anderry01,0.0,0.0,0.542,0.142,6.0,0.009,0.568,0.444,0.338,0.446,0.351,0.403,0.144,0.035,0.092,0.345,0.074,0.655,0.378,0.975
anderry01,0.0,0.0,0.405,0.109,9.0,0.019,0.647,0.579,0.545,0.539,0.143,0.386,0.142,0.04,0.069,0.294,0.044,0.706,0.342,0.992
anderry01,1.0,0.0,0.143,0.175,1.0,0.029,0.5,0.143,0.5,0.414,,0.225,0.203,0.101,0.116,0.42,0.0,0.58,0.5,1.0
anderry01,0.0,0.0,0.0,0.147,1.0,0.033,0.583,0.143,0.571,0.462,,0.206,0.2,0.117,0.117,0.433,0.0,0.567,0.5,1.0
anderry01,1.0,0.0,0.5,0.333,0.0,0.0,0.0,,0.0,0.0,,0.333,0.222,0.0,0.111,0.333,0.0,0.667,,1.0
anderry01,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.5,,0.2,0.143,0.143,0.0,0.286,0.0,0.714,0.0,1.0
anderry01,12.0,0.0,0.389,0.174,130.0,0.022,0.557,0.366,0.422,0.47,0.35,0.38,0.228,0.055,0.107,0.466,0.075,0.534,0.443,0.968
anderry01,2.0,0.0,0.389,0.174,16.0,0.022,0.557,0.366,0.422,0.47,0.35,0.38,0.228,0.055,0.107,0.466,0.075,0.534,0.443,0.968
anderry01,,,,,,,,,,,,,,,,,,,,
anderry01,10.0,0.0,0.364,0.145,35.0,0.012,0.552,0.344,0.453,0.463,0.393,0.371,0.208,0.087,0.15,0.54,0.095,0.46,0.444,0.949
anderry01,1.0,0.0,0.379,0.249,61.0,0.04,0.595,0.37,0.299,0.501,0.269,0.388,0.287,0.016,0.058,0.417,0.056,0.583,0.447,0.976
anderry01,0.0,0.0,0.495,0.128,15.0,0.013,0.594,0.511,0.404,0.478,0.295,0.395,0.143,0.037,0.083,0.325,0.062,0.675,0.362,0.982
anderry01,0.0,0.0,0.341,0.217,18.0,0.049,0.435,0.5,0.375,0.417,0.318,0.365,0.413,0.01,0.059,0.536,0.054,0.464,0.582,0.986
anderry01,0.0,0.0,0.0,0.147,1.0,0.033,0.583,0.143,0.571,0.462,,0.206,0.2,0.117,0.117,0.433,0.0,0.567,0.5,1.0
anderry01,1.0,0.0,0.5,0.333,0.0,0.0,0.0,,0.0,0.0,,0.333,0.222,0.0,0.111,0.333,0.0,0.667,,1.0
anthoca01,0.0,0.0,0.353,0.079,121.0,0.087,0.541,0.341,0.357,0.444,0.232,0.322,0.452,0.06,0.277,0.854,0.065,0.146,0.528,0.768
anthoca01,5.0,0.0,0.105,0.12,90.0,0.079,0.564,0.349,0.368,0.455,0.256,0.266,0.433,0.067,0.305,0.872,0.067,0.128,0.623,0.762
anthoca01,5.0,0.0,0.261,0.151,165.0,0.109,0.62,0.364,0.428,0.506,0.315,0.243,0.429,0.077,0.339,0.903,0.059,0.097,0.613,0.919
anthoca01,2.0,0.0,0.333,0.121,157.0,0.115,0.641,0.333,0.38,0.499,0.407,0.268,0.422,0.114,0.281,0.897,0.081,0.103,0.584,0.875
anthoca01,8.0,0.0,0.375,0.098,123.0,0.088,0.65,0.366,0.45,0.509,0.323,0.354,0.375,0.146,0.285,0.889,0.084,0.111,0.554,0.966
anthoca01,3.0,0.0,0.433,0.176,64.0,0.057,0.568,0.314,0.402,0.455,0.386,0.371,0.351,0.132,0.292,0.859,0.084,0.141,0.428,0.873
anthoca01,0.0,0.0,0.3,0.107,57.0,0.041,0.595,0.444,0.4,0.478,0.324,0.316,0.362,0.125,0.291,0.875,0.099,0.125,0.375,0.847
anthoca01,2.0,0.0,0.372,0.171,53.0,0.037,0.594,0.353,0.44,0.47,0.309,0.378,0.321,0.124,0.286,0.833,0.101,0.167,0.418,0.842
anthoca01,1.0,0.0,0.333,0.167,41.0,0.044,0.566,0.366,0.444,0.47,0.326,0.333,0.353,0.116,0.303,0.87,0.098,0.13,0.441,0.929
anthoca01,1.0,0.0,0.409,0.176,12.0,0.022,0.662,0.333,0.431,0.472,0.281,0.424,0.265,0.14,0.256,0.767,0.106,0.233,0.371,0.774
anthoca01,0.0,0.0,0.292,0.118,28.0,0.028,0.615,0.392,0.382,0.454,0.26,0.335,0.294,0.154,0.253,0.802,0.101,0.198,0.324,0.676
anthoca01,5.0,0.0,0.294,0.123,31.0,0.022,0.556,0.447,0.441,0.476,0.364,0.379,0.262,0.159,0.227,0.722,0.074,0.278,0.279,0.764
