college_player_id,college_url,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Awards,BLK,Class,Conf,DRB,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
sterling-brown-2,https://www.sports-reference.com/cbb/players/sterling-brown-2.html,43.0,81.0,0.531,17.0,47.0,0.362,40.0,,11.0,FR,AAC,94.0,60.0,128.0,0.469,24.0,42.0,0.571,37.0,26.0,719.0,45.0,60.0,161.0,G,27.0,2013-14,43.0,139.0,SMU,0.535
sterling-brown-2,https://www.sports-reference.com/cbb/players/sterling-brown-2.html,44.0,77.0,0.571,20.0,45.0,0.444,70.0,,8.0,SO,AAC,104.0,64.0,122.0,0.525,29.0,37.0,0.784,34.0,17.0,814.0,51.0,63.0,177.0,G,29.0,2014-15,31.0,155.0,SMU,0.607
sterling-brown-2,https://www.sports-reference.com/cbb/players/sterling-brown-2.html,79.0,125.0,0.632,30.0,56.0,0.536,79.0,,13.0,JR,AAC,93.0,109.0,181.0,0.602,54.0,63.0,0.857,30.0,29.0,816.0,39.0,90.0,302.0,G,33.0,2015-16,67.0,132.0,SMU,0.685
sterling-brown-2,https://www.sports-reference.com/cbb/players/sterling-brown-2.html,100.0,215.0,0.465,61.0,136.0,0.449,105.0,,19.0,SR,AAC,172.0,161.0,351.0,0.459,87.0,110.0,0.791,35.0,34.0,1143.0,55.0,91.0,470.0,G,50.0,2016-17,69.0,227.0,SMU,0.546
sterling-brown-2,https://www.sports-reference.com/cbb/players/sterling-brown-2.html,266.0,498.0,0.534,128.0,284.0,0.451,294.0,,51.0,Career,Career,463.0,394.0,782.0,0.504,194.0,252.0,0.77,136.0,106.0,3492.0,190.0,304.0,1110.0,,139.0,Career,210.0,653.0,Career,0.586
thomas-bryant-1,https://www.sports-reference.com/cbb/players/thomas-bryant-1.html,152.0,215.0,0.707,5.0,15.0,0.333,34.0,,32.0,FR,Big Ten,132.0,157.0,230.0,0.683,96.0,136.0,0.706,35.0,35.0,791.0,70.0,99.0,415.0,C,17.0,2015-16,58.0,202.0,Indiana,0.693
thomas-bryant-1,https://www.sports-reference.com/cbb/players/thomas-bryant-1.html,125.0,225.0,0.556,23.0,60.0,0.383,50.0,,52.0,SO,Big Ten,150.0,148.0,285.0,0.519,108.0,148.0,0.73,34.0,34.0,954.0,76.0,104.0,427.0,C,26.0,2016-17,78.0,226.0,Indiana,0.56
thomas-bryant-1,https://www.sports-reference.com/cbb/players/thomas-bryant-1.html,277.0,440.0,0.63,28.0,75.0,0.373,84.0,,84.0,Career,Career,282.0,305.0,515.0,0.592,204.0,284.0,0.718,69.0,69.0,1745.0,146.0,203.0,842.0,,43.0,Career,136.0,428.0,Career,0.619
alex-caruso-1,https://www.sports-reference.com/cbb/players/alex-caruso-1.html,49.0,117.0,0.419,13.0,49.0,0.265,112.0,,15.0,FR,SEC,82.0,62.0,166.0,0.373,45.0,75.0,0.6,33.0,17.0,815.0,25.0,93.0,182.0,G,61.0,2012-13,75.0,107.0,Texas A&M,0.413
alex-caruso-1,https://www.sports-reference.com/cbb/players/alex-caruso-1.html,79.0,152.0,0.52,24.0,72.0,0.333,170.0,,28.0,SO,SEC,107.0,103.0,224.0,0.46,76.0,111.0,0.685,34.0,33.0,1013.0,15.0,91.0,306.0,G,69.0,2013-14,84.0,122.0,Texas A&M,0.513
alex-caruso-1,https://www.sports-reference.com/cbb/players/alex-caruso-1.html,80.0,158.0,0.506,26.0,71.0,0.366,182.0,,2.0,JR,SEC,126.0,106.0,229.0,0.463,63.0,92.0,0.685,33.0,33.0,1038.0,24.0,67.0,301.0,G,69.0,2014-15,100.0,150.0,Texas A&M,0.52
alex-caruso-1,https://www.sports-reference.com/cbb/players/alex-caruso-1.html,83.0,145.0,0.572,28.0,76.0,0.368,185.0,,14.0,SR,SEC,94.0,111.0,221.0,0.502,51.0,65.0,0.785,37.0,37.0,1067.0,40.0,92.0,301.0,G,77.0,2015-16,87.0,134.0,Texas A&M,0.566
alex-caruso-1,https://www.sports-reference.com/cbb/players/alex-caruso-1.html,291.0,572.0,0.509,91.0,268.0,0.34,649.0,,59.0,Career,Career,409.0,382.0,840.0,0.455,235.0,343.0,0.685,137.0,120.0,3933.0,104.0,343.0,1090.0,,276.0,Career,346.0,513.0,Career,0.509
tyler-cavanaugh-1,https://www.sports-reference.com/cbb/players/tyler-cavanaugh-1.html,36.0,98.0,0.367,14.0,59.0,0.237,16.0,,5.0,FR,ACC,46.0,50.0,157.0,0.318,41.0,54.0,0.759,31.0,6.0,519.0,31.0,74.0,155.0,F,6.0,2012-13,37.0,77.0,Wake Forest,0.363
tyler-cavanaugh-1,https://www.sports-reference.com/cbb/players/tyler-cavanaugh-1.html,65.0,137.0,0.474,21.0,67.0,0.313,22.0,,11.0,SO,ACC,95.0,86.0,204.0,0.422,98.0,124.0,0.79,33.0,22.0,700.0,32.0,90.0,291.0,F,7.0,2013-14,48.0,127.0,Wake Forest,0.473
tyler-cavanaugh-1,https://www.sports-reference.com/cbb/players/tyler-cavanaugh-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,Did not play - transfer,,2014-15,,,Did not play - transfer,
tyler-cavanaugh-1,https://www.sports-reference.com/cbb/players/tyler-cavanaugh-1.html,156.0,287.0,0.544,53.0,127.0,0.417,46.0,,10.0,JR,A-10,213.0,209.0,414.0,0.505,167.0,202.0,0.827,38.0,38.0,1157.0,76.0,95.0,638.0,F,21.0,2015-16,79.0,289.0,George Washington,0.569
tyler-cavanaugh-1,https://www.sports-reference.com/cbb/players/tyler-cavanaugh-1.html,133.0,282.0,0.472,67.0,164.0,0.409,71.0,,14.0,SR,A-10,207.0,200.0,446.0,0.448,173.0,204.0,0.848,35.0,35.0,1126.0,87.0,98.0,640.0,F,19.0,2016-17,93.0,294.0,George Washington,0.524
tyler-cavanaugh-1,https://www.sports-reference.com/cbb/players/tyler-cavanaugh-1.html,390.0,804.0,0.485,155.0,417.0,0.372,155.0,,40.0,Career,Career,561.0,545.0,1221.0,0.446,479.0,584.0,0.82,137.0,101.0,3502.0,226.0,357.0,1724.0,,53.0,Career,257.0,787.0,Career,0.51
tyler-cavanaugh-1,https://www.sports-reference.com/cbb/players/tyler-cavanaugh-1.html,289.0,569.0,0.508,120.0,291.0,0.412,117.0,,24.0,George Washington (2 Yrs),George Washington (2 Yrs),420.0,409.0,860.0,0.476,340.0,406.0,0.837,73.0,73.0,2283.0,163.0,193.0,1278.0,,40.0,George Washington (2 Yrs),172.0,583.0,George Washington (2 Yrs),0.545
tyler-cavanaugh-1,https://www.sports-reference.com/cbb/players/tyler-cavanaugh-1.html,101.0,235.0,0.43,35.0,126.0,0.278,38.0,,16.0,Wake Forest (2 Yrs),Wake Forest (2 Yrs),141.0,136.0,361.0,0.377,139.0,178.0,0.781,64.0,28.0,1219.0,63.0,164.0,446.0,,13.0,Wake Forest (2 Yrs),85.0,204.0,Wake Forest (2 Yrs),0.425
gian-clavell-1,https://www.sports-reference.com/cbb/players/gian-clavell-1.html,46.0,95.0,0.484,44.0,146.0,0.301,41.0,,14.0,SO,MWC,112.0,90.0,241.0,0.373,78.0,116.0,0.672,33.0,3.0,813.0,10.0,72.0,302.0,G,33.0,2014-15,37.0,122.0,Colorado St.,0.465
gian-clavell-1,https://www.sports-reference.com/cbb/players/gian-clavell-1.html,39.0,81.0,0.481,27.0,64.0,0.422,31.0,,5.0,JR,MWC,51.0,66.0,145.0,0.455,49.0,65.0,0.754,10.0,10.0,369.0,18.0,21.0,208.0,G,8.0,2015-16,19.0,69.0,Colorado St.,0.548
gian-clavell-1,https://www.sports-reference.com/cbb/players/gian-clavell-1.html,115.0,247.0,0.466,78.0,202.0,0.386,47.0,,20.0,SR,MWC,133.0,193.0,449.0,0.43,88.0,127.0,0.693,27.0,26.0,987.0,37.0,58.0,552.0,G,53.0,2016-17,53.0,170.0,Colorado St.,0.517
gian-clavell-1,https://www.sports-reference.com/cbb/players/gian-clavell-1.html,200.0,423.0,0.473,149.0,412.0,0.362,119.0,,39.0,Career,Career,296.0,349.0,835.0,0.418,215.0,308.0,0.698,70.0,39.0,2169.0,65.0,151.0,1062.0,,94.0,Career,109.0,361.0,Career,0.507
antonius-cleveland-1,https://www.sports-reference.com/cbb/players/antonius-cleveland-1.html,93.0,165.0,0.564,14.0,39.0,0.359,53.0,,16.0,FR,OVC,50.0,107.0,204.0,0.525,62.0,104.0,0.596,32.0,21.0,714.0,39.0,85.0,290.0,G,32.0,2013-14,60.0,89.0,SE Missouri St,0.559
antonius-cleveland-1,https://www.sports-reference.com/cbb/players/antonius-cleveland-1.html,108.0,197.0,0.548,12.0,57.0,0.211,55.0,,15.0,SO,OVC,102.0,120.0,254.0,0.472,71.0,125.0,0.568,30.0,30.0,871.0,41.0,73.0,323.0,G,38.0,2014-15,39.0,143.0,SE Missouri St,0.496
antonius-cleveland-1,https://www.sports-reference.com/cbb/players/antonius-cleveland-1.html,142.0,297.0,0.478,8.0,46.0,0.174,61.0,,15.0,JR,OVC,109.0,150.0,343.0,0.437,86.0,141.0,0.61,26.0,24.0,817.0,62.0,72.0,394.0,G,42.0,2015-16,60.0,171.0,SE Missouri St,0.449
antonius-cleveland-1,https://www.sports-reference.com/cbb/players/antonius-cleveland-1.html,180.0,310.0,0.581,28.0,73.0,0.384,73.0,,30.0,SR,OVC,141.0,208.0,383.0,0.543,105.0,159.0,0.66,33.0,33.0,1086.0,28.0,85.0,549.0,G,47.0,2016-17,66.0,169.0,SE Missouri St,0.58
antonius-cleveland-1,https://www.sports-reference.com/cbb/players/antonius-cleveland-1.html,523.0,969.0,0.54,62.0,215.0,0.288,242.0,,76.0,Career,Career,402.0,585.0,1184.0,0.494,324.0,529.0,0.612,121.0,108.0,3488.0,170.0,315.0,1556.0,,159.0,Career,225.0,572.0,Career,0.52
john-collins-1,https://www.sports-reference.com/cbb/players/john-collins-1.html,81.0,148.0,0.547,0.0,0.0,,7.0,,23.0,FR,ACC,70.0,81.0,148.0,0.547,65.0,94.0,0.691,31.0,1.0,446.0,52.0,82.0,227.0,F,9.0,2015-16,31.0,122.0,Wake Forest,0.547
john-collins-1,https://www.sports-reference.com/cbb/players/john-collins-1.html,234.0,375.0,0.624,0.0,1.0,0.0,17.0,,52.0,SO,ACC,200.0,234.0,376.0,0.622,164.0,220.0,0.745,33.0,33.0,878.0,124.0,98.0,632.0,F,21.0,2016-17,60.0,324.0,Wake Forest,0.622
john-collins-1,https://www.sports-reference.com/cbb/players/john-collins-1.html,315.0,523.0,0.602,0.0,1.0,0.0,24.0,,75.0,Career,Career,270.0,315.0,524.0,0.601,229.0,314.0,0.729,64.0,34.0,1324.0,176.0,180.0,859.0,,30.0,Career,91.0,446.0,Career,0.601
kyle-collinsworth-1,https://www.sports-reference.com/cbb/players/kyle-collinsworth-1.html,71.0,135.0,0.526,7.0,27.0,0.259,75.0,,16.0,FR,MWC,128.0,78.0,162.0,0.481,46.0,81.0,0.568,36.0,26.0,926.0,55.0,73.0,209.0,G,39.0,2010-11,56.0,183.0,BYU,0.503
kyle-collinsworth-1,https://www.sports-reference.com/cbb/players/kyle-collinsworth-1.html,,,,,,,,Did not play - lds,,Did not play - lds,Did not play - lds,,,,,,,,,,,,,,Did not play - lds,,2011-12,,,Did not play - lds,
kyle-collinsworth-1,https://www.sports-reference.com/cbb/players/kyle-collinsworth-1.html,,,,,,,,Did not play - lds,,Did not play - lds,Did not play - lds,,,,,,,,,,,,,,Did not play - lds,,2012-13,,,Did not play - lds,
kyle-collinsworth-1,https://www.sports-reference.com/cbb/players/kyle-collinsworth-1.html,167.0,330.0,0.506,8.0,22.0,0.364,156.0,,14.0,SO,WCC,190.0,175.0,352.0,0.497,117.0,203.0,0.576,34.0,33.0,1136.0,85.0,82.0,475.0,G,57.0,2013-14,89.0,275.0,BYU,0.509
