nba_player_id,3PAr,ASTpct,Age,Awards,BLKpct,BPM,DBPM,DRBpct,DWS,FTr,G,GS,Lg,MP,OBPM,ORBpct,OWS,PER,Pos,STLpct,Season,TOVpct,TRBpct,TSpct,Team,USGpct,VORP,WS,WS_48
grayra01,0.412,25.2,,,2.1,7.4,1.8,14.0,0.0,0.0,3.0,0.0,SAS (1 Yr),39.0,5.6,5.5,0.1,22.7,,1.2,SAS (1 Yr),5.6,9.7,0.676,SAS (1 Yr),19.5,0.1,0.2,0.187
grayra01,0.417,29.0,,,2.4,-2.0,-1.4,18.8,0.0,0.167,1.0,0.0,BRK (1 Yr),35.0,-0.6,9.9,0.0,15.5,,0.0,BRK (1 Yr),23.7,14.4,0.621,BRK (1 Yr),21.4,0.0,0.1,0.106
greenaj01,0.84,8.7,23.0,,0.0,-0.9,-0.6,11.3,0.3,0.032,35.0,1.0,NBA,345.0,-0.3,1.9,0.5,11.5,SG,0.8,2022-23,6.6,6.8,0.607,MIL,16.6,0.1,0.8,0.111
greenaj01,0.862,6.4,24.0,,0.6,-2.1,-1.7,9.6,0.3,0.097,56.0,0.0,NBA,614.0,-0.4,1.6,0.7,10.5,SG,0.7,2023-24,5.5,5.7,0.617,MIL,15.2,0.0,1.1,0.084
greenaj01,0.856,8.5,25.0,,0.4,-2.2,-0.4,9.8,1.3,0.064,73.0,7.0,NBA,1659.0,-1.7,1.2,1.6,9.2,SG,1.1,2024-25,8.4,5.7,0.621,MIL,12.6,-0.1,2.8,0.082
greenaj01,0.9,8.9,26.0,,0.3,-3.9,-1.8,8.7,0.3,0.09,68.0,61.0,NBA,1938.0,-2.1,1.2,1.3,8.6,SG,0.8,2025-26,10.0,5.0,0.611,MIL,13.4,-0.9,1.7,0.041
greenaj01,0.873,8.4,,,0.3,-2.8,-1.2,9.4,2.3,0.077,232.0,69.0,4 Yrs,4556.0,-1.6,1.3,4.1,9.3,,0.9,4 Yrs,8.5,5.5,0.615,4 Yrs,13.6,-0.9,6.4,0.067
greenaj01,0.873,8.4,,,0.3,-2.8,-1.2,9.4,0.8,0.077,82.0,24.0,82 Game Avg,1610.0,-1.6,1.3,1.5,9.3,,0.9,82 Game Avg,8.5,5.5,0.615,82 Game Avg,13.6,-0.3,2.3,0.067
griffaj01,0.486,7.0,19.0,,0.7,-0.8,-0.5,9.2,0.9,0.088,72.0,12.0,NBA,1401.0,-0.3,2.9,1.3,12.6,SF,1.4,2022-23,7.1,6.0,0.577,ATL,17.9,0.4,2.2,0.075
griffaj01,0.629,3.7,20.0,,1.1,-9.6,-3.5,10.6,0.0,0.032,20.0,0.0,NBA,171.0,-6.0,1.2,-0.4,1.2,SF,0.3,2023-24,11.3,5.7,0.382,ATL,17.3,-0.3,-0.4,-0.12
griffaj01,0.501,6.6,,,0.8,-1.7,-0.8,9.3,0.9,0.082,92.0,12.0,2 Yrs,1572.0,-0.9,2.7,0.9,11.3,,1.3,2 Yrs,7.5,6.0,0.557,2 Yrs,17.8,0.1,1.8,0.053
griffaj01,0.501,6.6,,,0.8,-1.7,-0.8,9.3,0.8,0.082,82.0,11.0,82 Game Avg,1401.0,-0.9,2.7,0.8,11.3,,1.3,82 Game Avg,7.5,6.0,0.557,82 Game Avg,17.8,0.1,1.6,0.053
halljo02,0.536,17.0,21.0,,0.0,-7.6,-2.9,12.3,0.0,0.321,9.0,0.0,NBA,83.0,-4.7,3.8,-0.1,5.5,SF,0.6,2022-23,18.0,7.9,0.438,SAS,19.4,-0.1,-0.1,-0.077
halljo02,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2023-24,,,,Did not play - other pro league,,,,
halljo02,0.536,17.0,,,0.0,-7.6,-2.9,12.3,0.0,0.321,9.0,0.0,1 Yr,83.0,-4.7,3.8,-0.1,5.5,,0.6,1 Yr,18.0,7.9,0.438,1 Yr,19.4,-0.1,-0.1,-0.077
halljo02,0.536,17.0,,,0.0,-7.6,-2.9,12.3,0.0,0.321,82.0,0.0,82 Game Avg,756.0,-4.7,3.8,-1.2,5.5,,0.6,82 Game Avg,18.0,7.9,0.438,82 Game Avg,19.4,-1.1,-1.2,-0.077
harpero02,0.563,11.9,22.0,,2.0,1.2,-1.2,10.2,0.0,0.063,9.0,0.0,NBA,48.0,2.4,6.6,0.1,15.7,PF,0.0,2022-23,0.0,8.3,0.608,TOR,14.6,0.0,0.2,0.158
harpero02,,28.6,23.0,,0.0,-8.8,2.8,0.0,0.0,,1.0,0.0,NBA,4.0,-11.7,0.0,0.0,0.0,PF,0.0,2023-24,,0.0,,TOR,0.0,0.0,0.0,0.087
harpero02,0.75,14.3,24.0,,0.0,-14.7,-9.2,19.4,0.0,0.25,1.0,0.0,NBA,17.0,-5.5,26.3,0.0,7.9,SF,0.0,2024-25,0.0,22.8,0.225,DET,22.0,0.0,0.0,-0.06
harpero02,0.795,8.1,25.0,,3.3,-0.4,0.3,10.0,0.3,0.026,24.0,2.0,NBA,248.0,-0.7,6.3,0.2,10.7,SF,0.8,2025-26,6.0,8.1,0.52,BOS,14.7,0.1,0.5,0.095
harpero02,0.755,9.2,,,2.9,-1.0,-0.4,10.4,0.3,0.049,35.0,2.0,4 Yrs,317.0,-0.6,7.3,0.3,11.1,,0.6,4 Yrs,4.6,8.8,0.509,4 Yrs,14.9,0.1,0.6,0.096
harpero02,0.755,9.2,,,2.9,-1.0,-0.4,10.4,0.7,0.049,82.0,5.0,82 Game Avg,743.0,-0.6,7.3,0.8,11.1,,0.6,82 Game Avg,4.6,8.8,0.509,82 Game Avg,14.9,0.2,1.5,0.096
harpero02,0.563,13.2,,,1.9,0.4,-0.9,9.4,0.0,0.063,10.0,0.0,TOR (2 Yrs),52.0,1.3,6.1,0.1,14.5,,0.0,TOR (2 Yrs),0.0,7.6,0.608,TOR (2 Yrs),13.5,0.0,0.2,0.153
harpero02,0.795,8.1,,,3.3,-0.4,0.3,10.0,0.3,0.026,24.0,2.0,BOS (1 Yr),248.0,-0.7,6.3,0.2,10.7,,0.8,BOS (1 Yr),6.0,8.1,0.52,BOS (1 Yr),14.7,0.1,0.5,0.095
harpero02,0.75,14.3,,,0.0,-14.7,-9.2,19.4,0.0,0.25,1.0,0.0,DET (1 Yr),17.0,-5.5,26.3,0.0,7.9,,0.0,DET (1 Yr),0.0,22.8,0.225,DET (1 Yr),22.0,0.0,0.0,-0.06
harrike01,0.402,4.7,25.0,,1.1,-3.6,-0.1,10.4,0.4,0.383,34.0,0.0,NBA,457.0,-3.5,6.9,0.2,9.2,SG,1.8,2022-23,14.4,8.7,0.564,ORL,13.7,-0.2,0.6,0.065
harrike01,0.0,33.0,26.0,,0.0,-15.8,-0.3,39.5,0.0,0.0,2.0,0.0,NBA,6.0,-15.5,0.0,0.0,11.1,SG,0.0,2023-24,25.0,19.6,0.667,ORL,29.1,0.0,0.0,0.038
harrike01,0.391,5.1,,,1.0,-3.8,-0.1,10.8,0.5,0.373,36.0,0.0,2 Yrs,463.0,-3.7,6.8,0.2,9.2,,1.8,2 Yrs,14.7,8.8,0.566,2 Yrs,13.9,-0.2,0.6,0.065
harrike01,0.391,5.1,,,1.0,-3.8,-0.1,10.8,1.0,0.373,82.0,0.0,82 Game Avg,1055.0,-3.7,6.8,0.4,9.2,,1.8,82 Game Avg,14.7,8.8,0.566,82 Game Avg,13.9,-0.5,1.4,0.065
houstca01,0.747,4.9,20.0,,0.8,-4.0,-0.9,9.1,0.5,0.099,51.0,4.0,NBA,812.0,-3.1,4.7,0.1,6.2,SF,0.7,2022-23,8.7,6.9,0.508,ORL,11.0,-0.4,0.7,0.039
houstca01,0.937,4.8,21.0,,0.5,-1.9,-0.5,8.1,0.8,0.126,59.0,13.0,NBA,815.0,-1.4,4.0,0.7,8.3,SF,0.9,2023-24,6.9,6.1,0.582,ORL,12.5,0.0,1.5,0.089
houstca01,0.842,6.4,22.0,,0.7,-2.2,0.2,8.6,0.9,0.089,58.0,6.0,NBA,788.0,-2.4,2.6,0.9,9.4,SF,1.4,2024-25,6.2,5.5,0.605,ORL,11.7,0.0,1.8,0.109
houstca01,0.818,5.7,23.0,,1.3,-3.7,-1.9,4.8,0.1,0.136,16.0,0.0,NBA,69.0,-1.8,6.2,0.1,11.1,SF,1.4,2025-26,14.6,5.5,0.665,ATL,16.5,0.0,0.1,0.085
houstca01,0.845,5.4,,,0.7,-2.7,-0.5,8.5,2.3,0.107,184.0,23.0,4 Yrs,2484.0,-2.3,3.9,1.8,8.1,,1.0,4 Yrs,7.5,6.1,0.57,4 Yrs,11.9,-0.5,4.1,0.079
houstca01,0.845,5.4,,,0.7,-2.7,-0.5,8.5,1.0,0.107,82.0,10.0,82 Game Avg,1107.0,-2.3,3.9,0.8,8.1,,1.0,82 Game Avg,7.5,6.1,0.57,82 Game Avg,11.9,-0.2,1.8,0.079
houstca01,0.846,5.4,,,0.7,-2.7,-0.4,8.6,2.2,0.106,168.0,23.0,ORL (3 Yrs),2415.0,-2.3,3.8,1.7,8.0,,1.0,ORL (3 Yrs),7.2,6.1,0.566,ORL (3 Yrs),11.7,-0.5,4.0,0.079
houstca01,0.818,5.7,,,1.3,-3.7,-1.9,4.8,0.1,0.136,16.0,0.0,ATL (1 Yr),69.0,-1.8,6.2,0.1,11.1,,1.4,ATL (1 Yr),14.6,5.5,0.665,ATL (1 Yr),16.5,0.0,0.1,0.085
iveyja01,0.356,26.2,20.0,ROY-6,0.7,-3.3,-1.9,10.7,0.8,0.362,74.0,73.0,NBA,2304.0,-1.4,3.4,-0.9,12.1,SG,1.3,2022-23,17.2,6.9,0.528,DET,25.4,-0.7,0.0,-0.001
iveyja01,0.379,20.2,21.0,,1.6,-3.1,-1.7,9.1,1.0,0.311,77.0,61.0,NBA,2217.0,-1.4,4.3,-0.5,12.4,SG,1.2,2023-24,14.7,6.6,0.536,DET,24.9,-0.6,0.5,0.01
iveyja01,0.373,19.7,22.0,,1.2,0.0,-0.8,10.3,0.8,0.281,30.0,30.0,NBA,898.0,0.8,5.0,0.3,14.7,SG,1.5,2024-25,16.1,7.6,0.569,DET,26.0,0.5,1.2,0.062
iveyja01,0.523,14.0,23.0,,2.0,0.0,0.2,10.9,0.8,0.184,37.0,5.0,NBA,670.0,-0.2,4.0,0.5,13.1,SG,1.6,2025-26,12.9,7.5,0.571,2TM,19.7,0.3,1.3,0.096
iveyja01,0.514,13.0,23.0,,2.1,0.0,0.0,10.5,0.7,0.173,33.0,2.0,NBA,555.0,-0.1,3.9,0.4,12.7,SG,1.3,2025-26,12.9,7.2,0.57,DET,20.3,0.3,1.1,0.093
iveyja01,0.583,18.6,23.0,,1.5,0.0,0.7,12.8,0.1,0.25,4.0,3.0,NBA,115.0,-0.7,4.7,0.1,14.9,SG,3.3,2025-26,13.1,8.8,0.576,CHI,16.8,0.1,0.3,0.112
iveyja01,0.384,21.7,,,1.2,-2.4,-1.4,10.1,3.5,0.313,218.0,169.0,4 Yrs,6089.0,-1.0,4.0,-0.6,12.7,,1.3,4 Yrs,15.7,7.0,0.541,4 Yrs,24.7,-0.6,2.9,0.023
iveyja01,0.384,21.7,,,1.2,-2.4,-1.4,10.1,1.3,0.313,82.0,64.0,82 Game Avg,2290.0,-1.0,4.0,-0.2,12.7,,1.3,82 Game Avg,15.7,7.0,0.541,82 Game Avg,24.7,-0.2,1.1,0.023
iveyja01,0.381,21.8,,,1.2,-2.4,-1.5,10.0,3.4,0.314,214.0,166.0,DET (4 Yrs),5974.0,-1.0,4.0,-0.7,12.7,,1.3,DET (4 Yrs),15.8,7.0,0.541,DET (4 Yrs),24.9,-0.6,2.6,0.021
iveyja01,0.583,18.6,,,1.5,0.0,0.7,12.8,0.1,0.25,4.0,3.0,CHI (1 Yr),115.0,-0.7,4.7,0.1,14.9,,3.3,CHI (1 Yr),13.1,8.8,0.576,CHI (1 Yr),16.8,0.1,0.3,0.112
jovicni01,0.507,7.3,19.0,,1.0,-3.4,0.0,13.1,0.2,0.275,15.0,8.0,NBA,204.0,-3.4,5.0,0.0,10.6,PF,1.7,2022-23,11.4,8.9,0.53,MIA,19.0,-0.1,0.2,0.053
jovicni01,0.58,14.7,20.0,,1.5,0.3,1.3,21.3,1.3,0.167,46.0,38.0,NBA,896.0,-0.9,3.1,0.6,12.8,PF,1.4,2023-24,12.2,12.1,0.583,MIA,17.1,0.5,1.9,0.103
jovicni01,0.557,16.6,21.0,,1.1,0.3,0.6,14.6,1.3,0.231,46.0,10.0,NBA,1156.0,-0.3,2.5,1.2,13.8,PF,1.6,2024-25,12.6,8.6,0.595,MIA,18.3,0.7,2.5,0.104
jovicni01,0.529,16.5,22.0,,1.9,-3.3,0.1,16.7,1.0,0.328,46.0,1.0,NBA,795.0,-3.5,3.2,-0.9,9.6,PF,1.5,2025-26,15.6,9.9,0.481,MIA,21.3,-0.3,0.1,0.007
jovicni01,0.552,15.4,,,1.4,-0.9,0.6,17.0,3.9,0.245,153.0,57.0,4 Yrs,3051.0,-1.5,3.0,0.8,12.2,,1.5,4 Yrs,13.4,10.0,0.552,4 Yrs,18.8,0.9,4.8,0.075
jovicni01,0.552,15.4,,,1.4,-0.9,0.6,17.0,2.1,0.245,82.0,31.0,82 Game Avg,1635.0,-1.5,3.0,0.5,12.2,,1.5,82 Game Avg,13.4,10.0,0.552,82 Game Avg,18.8,0.5,2.6,0.075
kesslwa01,0.007,5.7,21.0,ROY-3,8.6,2.9,1.5,24.4,2.5,0.384,74.0,40.0,NBA,1703.0,1.4,14.9,4.6,21.5,C,0.7,2022-23,10.7,19.7,0.702,UTA,13.3,2.1,7.1,0.2
kesslwa01,0.054,5.6,22.0,,9.2,0.9,1.3,23.1,1.7,0.266,64.0,22.0,NBA,1493.0,-0.4,12.3,2.4,18.0,C,1.0,2023-24,14.4,17.7,0.663,UTA,12.8,1.1,4.1,0.131
kesslwa01,0.081,8.3,23.0,,7.4,1.8,0.7,27.1,1.8,0.363,58.0,58.0,NBA,1740.0,1.1,16.6,3.6,20.0,C,1.0,2024-25,15.0,21.9,0.66,UTA,13.7,1.7,5.4,0.149
kesslwa01,0.216,13.9,24.0,,5.7,3.3,1.7,22.4,0.1,0.541,5.0,5.0,NBA,154.0,1.6,15.9,0.3,20.7,C,2.1,2025-26,25.9,19.1,0.786,UTA,16.6,0.2,0.5,0.151
kesslwa01,0.052,6.8,,,8.3,2.0,1.2,24.9,6.2,0.348,201.0,125.0,4 Yrs,5090.0,0.8,14.7,10.9,19.9,,0.9,4 Yrs,13.8,19.9,0.679,4 Yrs,13.4,5.1,17.1,0.161
kesslwa01,0.052,6.8,,,8.3,2.0,1.2,24.9,2.5,0.348,82.0,51.0,82 Game Avg,2077.0,0.8,14.7,4.5,19.9,,0.9,82 Game Avg,13.8,19.9,0.679,82 Game Avg,13.4,2.1,7.0,0.161
lawsoaj01,0.568,3.0,22.0,,0.0,-4.4,-2.9,16.3,0.1,0.182,15.0,0.0,NBA,108.0,-1.5,6.4,0.1,13.9,SG,0.9,2022-23,5.9,11.3,0.589,2TM,21.1,-0.1,0.1,0.063
lawsoaj01,0.0,0.0,22.0,,0.0,5.2,7.5,54.9,0.0,0.0,1.0,0.0,NBA,2.0,-2.3,0.0,0.0,34.4,SG,0.0,2022-23,0.0,27.9,1.0,MIN,21.4,0.0,0.0,0.377
lawsoaj01,0.581,3.0,22.0,,0.0,-4.6,-3.1,15.5,0.1,0.186,14.0,0.0,NBA,106.0,-1.5,6.5,0.1,13.5,SG,0.9,2022-23,6.1,11.0,0.58,DAL,21.1,-0.1,0.1,0.057
lawsoaj01,0.413,8.9,23.0,,0.8,-4.6,-1.5,12.6,0.3,0.19,42.0,0.0,NBA,311.0,-3.1,4.9,0.0,11.2,SG,1.5,2023-24,9.6,8.8,0.519,DAL,20.0,-0.2,0.2,0.036
lawsoaj01,0.532,9.1,24.0,,1.2,-2.5,-1.0,14.9,0.4,0.332,26.0,2.0,NBA,486.0,-1.5,4.3,0.4,12.7,SG,1.3,2024-25,6.4,9.5,0.542,TOR,20.0,-0.1,0.8,0.081
lawsoaj01,0.537,3.7,25.0,,2.6,-2.7,-0.4,16.7,0.1,0.22,14.0,0.0,NBA,110.0,-2.4,7.1,0.1,12.0,SG,1.8,2025-26,8.2,11.8,0.545,TOR,19.1,0.0,0.2,0.09
lawsoaj01,0.5,7.8,,,1.1,-3.4,-1.3,14.5,0.9,0.26,97.0,2.0,4 Yrs,1015.0,-2.1,5.0,0.5,12.3,,1.4,4 Yrs,7.5,9.7,0.54,4 Yrs,20.0,-0.3,1.4,0.066
lawsoaj01,0.5,7.8,,,1.1,-3.4,-1.3,14.5,0.8,0.26,82.0,2.0,82 Game Avg,858.0,-2.1,5.0,0.4,12.3,,1.4,82 Game Avg,7.5,9.7,0.54,82 Game Avg,20.0,-0.3,1.2,0.066
lawsoaj01,0.457,7.4,,,0.6,-4.6,-1.9,13.4,0.3,0.189,56.0,0.0,DAL (2 Yrs),417.0,-2.7,5.3,0.0,11.8,,1.4,DAL (2 Yrs),8.7,9.3,0.535,DAL (2 Yrs),20.3,-0.3,0.4,0.041
lawsoaj01,0.532,8.1,,,1.4,-2.5,-0.9,15.2,0.6,0.312,40.0,2.0,TOR (2 Yrs),596.0,-1.6,4.8,0.5,12.6,,1.4,TOR (2 Yrs),6.7,9.9,0.542,TOR (2 Yrs),19.8,-0.1,1.0,0.083
lawsoaj01,0.0,0.0,,,0.0,5.2,7.5,54.9,0.0,0.0,1.0,0.0,MIN (1 Yr),2.0,-2.3,0.0,0.0,34.4,,0.0,MIN (1 Yr),0.0,27.9,1.0,MIN (1 Yr),21.4,0.0,0.0,0.377
loftoke01,0.183,18.1,20.0,,1.0,-0.4,-1.1,19.2,0.2,0.29,24.0,1.0,NBA,176.0,0.7,11.5,0.3,20.2,PF,1.3,2022-23,10.3,15.4,0.572,MEM,27.6,0.1,0.5,0.145
loftoke01,0.308,25.7,21.0,,2.3,-0.3,0.3,14.6,0.2,0.333,21.0,0.0,NBA,199.0,-0.6,6.6,0.1,14.7,PF,1.5,2023-24,13.5,10.5,0.537,3TM,22.1,0.1,0.3,0.068
loftoke01,0.27,21.6,21.0,,2.8,-4.5,0.9,15.0,0.1,0.405,15.0,0.0,NBA,99.0,-5.4,2.1,-0.1,8.4,PF,1.5,2023-24,12.1,8.3,0.447,MEM,21.5,-0.1,0.0,-0.011
loftoke01,0.333,0.0,21.0,,0.0,-32.6,-9.2,37.5,0.0,0.0,2.0,0.0,NBA,9.0,-23.4,0.0,-0.1,-20.0,PF,0.0,2023-24,25.0,18.4,0.167,PHI,38.4,-0.1,-0.1,-0.705
loftoke01,0.343,32.7,21.0,,2.0,7.5,0.6,12.0,0.0,0.314,4.0,0.0,NBA,91.0,6.9,12.2,0.4,25.0,PF,1.6,2023-24,13.1,12.1,0.69,UTA,21.1,0.2,0.4,0.232
loftoke01,0.24,22.1,,,1.7,-0.4,-0.4,16.8,0.4,0.31,45.0,1.0,2 Yrs,375.0,0.0,8.9,0.4,17.3,,1.4,2 Yrs,11.8,12.8,0.556,2 Yrs,24.6,0.2,0.8,0.104
loftoke01,0.24,22.1,,,1.7,-0.4,-0.4,16.8,0.7,0.31,82.0,2.0,82 Game Avg,683.0,0.0,8.9,0.7,17.3,,1.4,82 Game Avg,11.8,12.8,0.556,82 Game Avg,24.6,0.3,1.5,0.104
loftoke01,0.208,19.4,,,1.7,-1.9,-0.4,17.7,0.4,0.323,39.0,1.0,MEM (2 Yrs),275.0,-1.5,8.1,0.1,16.0,,1.4,MEM (2 Yrs),10.8,12.8,0.535,MEM (2 Yrs),25.4,0.0,0.5,0.089
loftoke01,0.343,32.7,,,2.0,7.5,0.6,12.0,0.0,0.314,4.0,0.0,UTA (1 Yr),91.0,6.9,12.2,0.4,25.0,,1.6,UTA (1 Yr),13.1,12.1,0.69,UTA (1 Yr),21.1,0.2,0.4,0.232
loftoke01,0.333,0.0,,,0.0,-32.6,-9.2,37.5,0.0,0.0,2.0,0.0,PHI (1 Yr),9.0,-23.4,0.0,-0.1,-20.0,,0.0,PHI (1 Yr),25.0,18.4,0.167,PHI (1 Yr),38.4,-0.1,-0.1,-0.705
martity01,0.304,3.9,23.0,,0.0,-7.4,-3.1,11.7,0.0,0.087,16.0,0.0,NBA,66.0,-4.2,8.2,0.0,7.7,SG,0.7,2022-23,7.7,10.0,0.44,ATL,16.5,-0.1,0.0,-0.01
martity01,,,,Did not play - other pro league,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2023-24,,,,Did not play - other pro league,,,,
martity01,0.606,14.6,25.0,,0.7,-2.6,-1.2,14.6,0.9,0.125,60.0,11.0,NBA,1315.0,-1.4,4.8,0.0,10.9,SG,1.3,2024-25,13.1,9.5,0.533,BRK,18.8,-0.2,0.9,0.033
martity01,0.596,15.6,26.0,,0.7,-3.3,-1.4,12.8,0.4,0.101,45.0,6.0,NBA,775.0,-1.9,4.9,-0.3,10.3,SG,1.6,2025-26,12.1,8.7,0.501,2TM,18.5,-0.3,0.1,0.008
martity01,0.596,15.6,26.0,,0.5,-3.0,-1.6,13.0,0.3,0.102,37.0,6.0,NBA,696.0,-1.5,5.1,-0.1,10.8,SG,1.6,2025-26,11.0,8.9,0.507,BRK,18.7,-0.2,0.2,0.016
martity01,0.591,15.3,26.0,,2.4,-5.7,-0.2,11.3,0.1,0.091,8.0,0.0,NBA,79.0,-5.5,2.7,-0.2,6.1,SG,1.8,2025-26,23.4,6.9,0.437,PHI,15.9,-0.1,-0.1,-0.06
martity01,0.593,14.6,,,0.7,-3.0,-1.3,13.9,1.4,0.115,121.0,17.0,3 Yrs,2156.0,-1.7,4.9,-0.3,10.6,,1.4,3 Yrs,12.6,9.2,0.519,3 Yrs,18.6,-0.5,1.0,0.022
martity01,0.593,14.6,,,0.7,-3.0,-1.3,13.9,0.9,0.115,82.0,12.0,82 Game Avg,1461.0,-1.7,4.9,-0.2,10.6,,1.4,82 Game Avg,12.6,9.2,0.519,82 Game Avg,18.6,-0.4,0.7,0.022
martity01,0.603,14.9,,,0.6,-2.7,-1.3,14.0,1.3,0.117,97.0,17.0,BRK (2 Yrs),2011.0,-1.4,4.9,-0.1,10.9,,1.4,BRK (2 Yrs),12.4,9.2,0.524,BRK (2 Yrs),18.8,-0.4,1.1,0.027
martity01,0.304,3.9,,,0.0,-7.4,-3.1,11.7,0.0,0.087,16.0,0.0,ATL (1 Yr),66.0,-4.2,8.2,0.0,7.7,,0.7,ATL (1 Yr),7.7,10.0,0.44,ATL (1 Yr),16.5,-0.1,0.0,-0.01
martity01,0.591,15.3,,,2.4,-5.7,-0.2,11.3,0.1,0.091,8.0,0.0,PHI (1 Yr),79.0,-5.5,2.7,-0.2,6.1,,1.8,PHI (1 Yr),23.4,6.9,0.437,PHI (1 Yr),15.9,-0.1,-0.1,-0.06
rhodeja01,0.455,2.8,23.0,,0.4,-6.1,-1.1,15.0,0.1,0.136,14.0,0.0,NBA,198.0,-5.0,6.0,0.0,6.5,SG,1.0,2022-23,6.0,10.4,0.482,DET,10.7,-0.2,0.1,0.027
rhodeja01,0.47,8.0,24.0,,4.5,-2.5,0.4,13.9,0.2,0.121,17.0,0.0,NBA,245.0,-2.9,1.3,0.1,10.3,SG,0.6,2023-24,9.1,7.5,0.597,DET,13.3,0.0,0.3,0.06
rhodeja01,0.448,10.5,25.0,,0.8,-0.5,0.0,13.5,0.2,0.287,14.0,2.0,NBA,227.0,-0.5,6.5,0.4,16.4,SG,2.1,2024-25,8.4,9.9,0.602,2TM,19.7,0.1,0.6,0.131
rhodeja01,0.25,26.5,25.0,,0.0,-8.6,-1.2,18.1,0.0,0.0,4.0,0.0,NBA,12.0,-7.4,17.4,-0.1,5.4,SG,4.1,2024-25,11.1,17.8,0.25,CHO,31.9,0.0,-0.1,-0.229
rhodeja01,0.468,9.6,25.0,,0.9,0.0,0.1,13.3,0.2,0.316,10.0,2.0,NBA,215.0,-0.1,5.8,0.5,17.0,SG,2.0,2024-25,8.2,9.5,0.633,TOR,19.0,0.1,0.7,0.151
rhodeja01,0.457,7.3,,,2.1,-2.9,-0.2,14.1,0.5,0.198,45.0,2.0,3 Yrs,670.0,-2.7,4.4,0.6,11.2,,1.2,3 Yrs,8.1,9.2,0.574,3 Yrs,14.7,-0.1,1.0,0.074
rhodeja01,0.457,7.3,,,2.1,-2.9,-0.2,14.1,0.9,0.198,82.0,4.0,82 Game Avg,1221.0,-2.7,4.4,1.0,11.2,,1.2,82 Game Avg,8.1,9.2,0.574,82 Game Avg,14.7,-0.3,1.9,0.074
rhodeja01,0.464,5.7,,,2.7,-4.1,-0.3,14.4,0.2,0.127,31.0,0.0,DET (2 Yrs),443.0,-3.8,3.4,0.2,8.6,,0.8,DET (2 Yrs),7.9,8.8,0.551,DET (2 Yrs),12.1,-0.2,0.4,0.045
rhodeja01,0.468,9.6,,,0.9,0.0,0.1,13.3,0.2,0.316,10.0,2.0,TOR (1 Yr),215.0,-0.1,5.8,0.5,17.0,,2.0,TOR (1 Yr),8.2,9.5,0.633,TOR (1 Yr),19.0,0.1,0.7,0.151
rhodeja01,0.25,26.5,,,0.0,-8.6,-1.2,18.1,0.0,0.0,4.0,0.0,CHO (1 Yr),12.0,-7.4,17.4,-0.1,5.4,,4.1,CHO (1 Yr),11.1,17.8,0.25,CHO (1 Yr),31.9,0.0,-0.1,-0.229
roddyda01,0.505,6.1,21.0,,1.4,-3.9,-0.7,12.0,1.4,0.155,70.0,4.0,NBA,1258.0,-3.2,4.2,-0.3,8.8,PF,1.1,2022-23,11.3,8.1,0.519,MEM,16.7,-0.6,1.1,0.043
roddyda01,0.401,10.3,22.0,,0.9,-5.0,-1.0,15.2,1.0,0.166,65.0,13.0,NBA,1177.0,-4.0,4.8,-0.9,8.7,PF,1.1,2023-24,11.5,9.8,0.484,2TM,18.1,-0.9,0.1,0.004
roddyda01,0.404,10.4,22.0,,0.9,-5.0,-1.0,15.2,1.0,0.174,48.0,13.0,NBA,1114.0,-3.9,4.8,-0.9,8.7,PF,1.1,2023-24,11.5,9.8,0.485,MEM,18.1,-0.8,0.1,0.005
roddyda01,0.348,8.8,22.0,,0.0,-5.8,-1.0,15.4,0.1,0.043,17.0,0.0,NBA,63.0,-4.8,3.8,-0.1,7.9,PF,1.6,2023-24,11.3,9.9,0.469,PHO,18.2,-0.1,0.0,-0.006
roddyda01,0.488,11.5,23.0,,2.0,-1.5,0.1,19.5,0.4,0.208,33.0,3.0,NBA,410.0,-1.6,3.4,0.1,11.9,PF,1.6,2024-25,13.9,11.2,0.561,3TM,16.0,0.1,0.5,0.062
roddyda01,0.462,11.2,23.0,,2.1,-1.2,0.5,19.2,0.3,0.237,27.0,3.0,NBA,346.0,-1.6,3.4,0.2,11.8,PF,1.6,2024-25,16.3,11.1,0.594,ATL,14.6,0.1,0.5,0.07
roddyda01,0.579,19.0,23.0,,0.0,2.9,-0.4,28.5,0.0,0.0,3.0,0.0,NBA,29.0,3.2,7.5,0.0,19.1,PF,3.4,2024-25,5.0,17.6,0.474,PHI,30.0,0.0,0.0,0.036
roddyda01,0.538,7.7,23.0,,2.6,-8.3,-3.2,15.5,0.0,0.308,3.0,0.0,NBA,35.0,-5.1,0.0,0.0,7.2,PF,0.0,2024-25,6.3,7.6,0.44,HOU,18.5,-0.1,0.0,0.007
roddyda01,1.0,18.8,24.0,,0.0,-4.0,1.2,26.9,0.0,0.667,2.0,0.0,NBA,12.0,-5.1,9.8,0.0,10.1,PF,4.1,2025-26,0.0,18.8,0.258,DEN,14.1,0.0,0.0,0.063
