nba_player_id,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Age,Awards,BLK,DRB,DRtg,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,Lg,MP,ORB,ORtg,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
davisjd01,3.8,7.7,0.5,2.2,7.7,0.283,7.9,,,1.0,6.1,113.0,6.0,15.3,0.392,2.2,3.3,0.654,63.0,0.0,4 Yrs,390.0,1.0,105.0,3.6,16.3,,1.7,4 Yrs,3.3,7.1,4 Yrs,0.463
davisjd01,4.0,8.3,0.485,2.3,8.0,0.281,8.5,,,1.0,6.5,111.0,6.3,16.3,0.385,2.3,3.3,0.692,36.0,0.0,BOS (3 Yrs),198.0,1.5,98.0,2.8,17.0,,2.0,BOS (3 Yrs),4.8,8.0,BOS (3 Yrs),0.454
davisjd01,3.6,7.0,0.519,2.1,7.3,0.286,7.3,,,1.0,5.7,115.0,5.7,14.3,0.4,2.1,3.4,0.615,27.0,0.0,HOU (1 Yr),192.0,0.5,115.0,4.4,15.6,,1.3,HOU (1 Yr),1.8,6.3,HOU (1 Yr),0.473
davisjo06,5.6,11.6,0.485,2.0,8.1,0.243,3.2,20.0,,0.9,6.3,117.0,7.6,19.7,0.386,1.6,3.1,0.519,28.0,5.0,NBA,423.0,1.2,92.0,5.5,18.8,SG,1.2,2022-23,2.0,7.5,WAS,0.436
davisjo06,3.7,8.7,0.421,1.1,3.1,0.35,2.4,21.0,,0.8,4.1,121.0,4.7,11.7,0.403,1.1,1.8,0.583,50.0,6.0,NBA,613.0,1.4,98.0,4.3,11.6,SG,1.4,2023-24,1.0,5.5,WAS,0.448
davisjo06,4.9,9.6,0.51,1.4,5.7,0.241,2.2,22.0,,1.2,5.5,117.0,6.3,15.3,0.41,1.8,2.9,0.6,34.0,0.0,NBA,242.0,2.0,99.0,3.5,15.7,SG,2.9,2024-25,1.4,7.5,WAS,0.455
davisjo06,4.5,9.8,0.462,1.4,5.2,0.273,2.6,,,0.9,5.1,119.0,6.0,15.0,0.397,1.4,2.5,0.561,112.0,11.0,3 Yrs,1278.0,1.4,96.0,4.6,14.7,,1.6,3 Yrs,1.4,6.5,3 Yrs,0.444
daysda01,3.9,3.9,1.0,5.8,19.4,0.3,1.9,23.0,,1.9,9.7,120.0,9.7,23.3,0.417,3.9,3.9,1.0,4.0,0.0,NBA,25.0,1.9,132.0,3.9,29.1,SF,0.0,2022-23,0.0,11.6,HOU,0.542
daysda01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2023-24,,,Did not play - other pro league,
daysda01,3.9,3.9,1.0,5.8,19.4,0.3,1.9,,,1.9,9.7,120.0,9.7,23.3,0.417,3.9,3.9,1.0,4.0,0.0,1 Yr,25.0,1.9,132.0,3.9,29.1,,0.0,1 Yr,0.0,11.6,1 Yr,0.542
diabamo01,5.8,11.3,0.511,0.3,0.5,0.5,1.0,21.0,,2.0,4.8,114.0,6.0,11.8,0.511,2.5,4.0,0.625,22.0,1.0,NBA,195.0,7.8,117.0,3.8,14.8,C,1.8,2022-23,2.3,12.6,LAC,0.521
diabamo01,7.7,14.7,0.526,0.0,0.0,,3.1,22.0,,0.8,6.9,111.0,7.7,14.7,0.526,6.9,10.8,0.643,11.0,0.0,NBA,64.0,11.6,136.0,3.1,22.4,C,3.9,2023-24,1.5,18.5,LAC,0.526
diabamo01,6.6,10.9,0.609,0.0,0.2,0.0,2.2,23.0,,1.6,9.9,113.0,6.6,11.1,0.596,2.7,4.6,0.595,71.0,8.0,NBA,1241.0,7.4,122.0,4.3,16.0,C,1.8,2024-25,2.4,17.4,CHO,0.596
diabamo01,6.1,9.6,0.631,0.0,0.1,0.5,3.5,24.0,,1.9,9.5,112.0,6.1,9.6,0.63,3.1,4.7,0.659,69.0,43.0,NBA,1791.0,7.2,139.0,4.5,15.3,C,1.5,2025-26,1.9,16.7,CHO,0.632
diabamo01,6.3,10.3,0.612,0.0,0.1,0.2,2.9,,,1.7,9.4,112.0,6.3,10.4,0.606,3.0,4.7,0.633,173.0,52.0,4 Yrs,3291.0,7.4,131.0,4.4,15.7,,1.7,4 Yrs,2.1,16.8,4 Yrs,0.607
diabamo01,6.3,10.1,0.622,0.0,0.1,0.125,3.0,,,1.7,9.7,112.0,6.3,10.2,0.615,2.9,4.7,0.633,140.0,51.0,CHO (2 Yrs),3032.0,7.3,132.0,4.4,15.6,,1.6,CHO (2 Yrs),2.1,17.0,CHO (2 Yrs),0.616
diabamo01,6.3,12.1,0.516,0.2,0.4,0.5,1.5,,,1.7,5.3,113.0,6.4,12.5,0.515,3.6,5.7,0.633,33.0,1.0,LAC (2 Yrs),259.0,8.7,123.0,3.6,16.7,,2.3,LAC (2 Yrs),2.1,14.0,LAC (2 Yrs),0.523
diengou01,4.2,6.9,0.602,2.2,8.2,0.265,3.8,19.0,,0.6,7.2,115.0,6.3,15.1,0.42,1.3,1.9,0.652,39.0,1.0,NBA,569.0,1.6,103.0,3.5,16.1,PF,1.2,2022-23,2.2,8.8,OKC,0.492
diengou01,3.7,6.1,0.609,2.8,9.2,0.3,4.9,20.0,,0.7,5.4,115.0,6.5,15.3,0.422,1.8,2.1,0.875,33.0,0.0,NBA,365.0,1.3,107.0,2.9,17.5,PF,1.1,2023-24,2.5,6.7,OKC,0.513
diengou01,3.7,6.4,0.574,2.7,8.4,0.324,3.7,21.0,,0.8,7.5,108.0,6.4,14.8,0.432,1.3,1.9,0.688,37.0,1.0,NBA,405.0,2.1,109.0,3.9,16.8,C,2.0,2024-25,2.1,9.6,OKC,0.524
diengou01,4.4,9.2,0.477,3.0,8.3,0.367,5.4,22.0,,0.8,6.4,117.0,7.5,17.5,0.425,1.2,1.5,0.759,52.0,15.0,NBA,932.0,1.3,104.0,3.7,19.1,C,1.2,2025-26,2.8,7.7,2TM,0.512
diengou01,3.3,6.9,0.476,3.0,8.0,0.367,4.6,22.0,,1.1,5.6,112.0,6.2,14.9,0.418,1.0,1.0,1.0,27.0,0.0,NBA,295.0,1.3,114.0,3.6,16.4,C,0.3,2025-26,1.3,6.9,OKC,0.516
diengou01,4.9,10.3,0.478,3.1,8.4,0.367,5.8,22.0,,0.7,6.8,119.0,8.0,18.8,0.428,1.2,1.8,0.696,25.0,15.0,NBA,637.0,1.2,100.0,3.8,20.4,C,1.6,2025-26,3.5,8.0,MIL,0.51
diengou01,4.1,7.6,0.538,2.7,8.4,0.322,4.6,,,0.7,6.6,115.0,6.8,16.1,0.425,1.3,1.8,0.738,161.0,17.0,4 Yrs,2271.0,1.5,105.0,3.6,17.7,,1.3,4 Yrs,2.5,8.1,4 Yrs,0.509
diengou01,3.8,6.6,0.573,2.6,8.4,0.306,4.2,,,0.8,6.6,113.0,6.4,15.0,0.423,1.3,1.8,0.754,136.0,2.0,OKC (4 Yrs),1634.0,1.6,107.0,3.5,16.7,,1.2,OKC (4 Yrs),2.1,8.2,OKC (4 Yrs),0.509
diengou01,4.9,10.3,0.478,3.1,8.4,0.367,5.8,,,0.7,6.8,119.0,8.0,18.8,0.428,1.2,1.8,0.696,25.0,15.0,MIL (1 Yr),637.0,1.2,100.0,3.8,20.4,,1.6,MIL (1 Yr),3.5,8.0,MIL (1 Yr),0.51
durenja01,7.5,11.5,0.652,0.0,0.1,0.0,2.2,19.0,,1.7,10.6,116.0,7.5,11.6,0.648,2.8,4.6,0.611,67.0,31.0,NBA,1670.0,6.6,126.0,5.3,17.8,C,1.3,2022-23,2.7,17.3,DET,0.648
durenja01,9.4,15.2,0.623,0.0,0.1,0.0,4.0,20.0,,1.3,14.0,115.0,9.4,15.3,0.619,3.9,4.9,0.79,61.0,60.0,NBA,1777.0,5.2,122.0,5.2,22.8,C,0.9,2023-24,3.5,19.2,DET,0.619
durenja01,8.9,12.9,0.692,0.0,0.0,,4.9,21.0,,2.1,12.5,109.0,8.9,12.9,0.692,3.8,5.7,0.669,78.0,78.0,NBA,2034.0,6.5,134.0,5.9,21.7,C,1.3,2024-25,3.2,19.1,DET,0.692
durenja01,12.8,19.8,0.645,0.0,0.0,,3.2,22.0,AS,1.5,11.7,107.0,12.8,19.8,0.645,7.8,10.5,0.746,66.0,66.0,NBA,1865.0,6.6,133.0,4.8,33.4,C,1.5,2025-26,3.2,18.2,DET,0.645
durenja01,9.7,14.9,0.652,0.0,0.0,0.0,3.6,,,1.7,12.2,112.0,9.7,14.9,0.65,4.6,6.5,0.714,272.0,235.0,4 Yrs,7346.0,6.2,129.0,5.3,24.0,,1.2,4 Yrs,3.1,18.5,4 Yrs,0.65
easonta01,6.5,13.4,0.486,1.6,4.7,0.343,2.4,21.0,,1.3,8.3,115.0,8.1,18.1,0.448,3.0,4.0,0.752,82.0,5.0,NBA,1767.0,5.3,110.0,5.2,20.9,PF,2.6,2022-23,2.8,13.6,HOU,0.493
easonta01,7.1,14.0,0.504,1.8,5.1,0.36,2.7,22.0,,1.9,10.8,106.0,8.9,19.1,0.466,2.1,3.3,0.636,22.0,0.0,NBA,480.0,4.6,111.0,5.2,21.7,PF,3.1,2023-24,2.0,15.5,HOU,0.513
easonta01,7.2,12.9,0.557,2.2,6.3,0.342,2.8,23.0,,1.7,8.0,106.0,9.3,19.2,0.487,2.7,3.6,0.76,57.0,16.0,NBA,1420.0,4.4,119.0,4.7,23.5,PF,3.3,2024-25,2.2,12.4,HOU,0.543
easonta01,4.7,10.3,0.454,3.1,8.5,0.369,2.9,24.0,,0.9,8.2,112.0,7.8,18.8,0.416,1.6,2.1,0.75,55.0,33.0,NBA,1424.0,4.0,110.0,4.5,20.3,PF,2.3,2025-26,2.6,12.2,HOU,0.499
easonta01,6.2,12.5,0.501,2.2,6.2,0.354,2.7,,,1.4,8.4,111.0,8.4,18.7,0.452,2.4,3.3,0.743,216.0,54.0,4 Yrs,5091.0,4.7,113.0,4.8,21.5,,2.8,4 Yrs,2.5,13.1,4 Yrs,0.511
elliske01,0.7,2.7,0.25,4.0,8.1,0.5,4.0,23.0,,0.7,2.7,114.0,4.7,10.8,0.438,2.7,4.7,0.571,16.0,0.0,NBA,71.0,2.7,138.0,6.7,16.2,SG,3.4,2022-23,0.7,5.4,SAC,0.625
elliske01,1.8,3.2,0.578,3.5,8.3,0.417,4.2,24.0,,1.4,4.6,113.0,5.3,11.5,0.461,1.3,1.7,0.743,57.0,21.0,NBA,978.0,1.6,122.0,5.6,15.4,SG,2.5,2023-24,1.8,6.2,SAC,0.612
elliske01,2.2,3.6,0.615,3.5,8.1,0.433,3.0,25.0,,1.6,3.8,114.0,5.7,11.6,0.489,1.8,2.2,0.849,80.0,28.0,NBA,1948.0,1.5,125.0,4.4,16.7,SG,3.0,2024-25,1.8,5.3,SAC,0.639
elliske01,2.5,4.3,0.577,2.9,8.2,0.361,2.2,26.0,,1.6,3.0,117.0,5.4,12.5,0.435,1.6,2.3,0.723,68.0,9.0,NBA,1377.0,1.3,114.0,4.4,15.4,SG,2.8,2025-26,1.4,4.3,2TM,0.553
elliske01,1.9,4.1,0.462,3.4,9.2,0.368,1.7,26.0,,1.4,2.6,120.0,5.3,13.3,0.397,1.3,2.0,0.625,43.0,5.0,NBA,758.0,1.0,106.0,4.4,15.2,SG,2.9,2025-26,1.3,3.5,SAC,0.524
elliske01,3.2,4.5,0.707,2.4,6.9,0.348,2.9,26.0,,1.8,3.6,114.0,5.6,11.4,0.49,2.1,2.6,0.818,25.0,4.0,NBA,619.0,1.7,125.0,4.5,15.7,SG,2.7,2025-26,1.5,5.3,CLE,0.595
elliske01,2.2,3.7,0.59,3.3,8.2,0.407,3.0,,,1.5,3.7,115.0,5.5,11.9,0.464,1.7,2.1,0.777,221.0,58.0,4 Yrs,4374.0,1.5,121.0,4.7,16.0,,2.9,4 Yrs,1.7,5.2,4 Yrs,0.604
elliske01,2.0,3.6,0.565,3.5,8.4,0.416,3.1,,,1.5,3.7,115.0,5.5,11.9,0.46,1.6,2.1,0.769,196.0,54.0,SAC (4 Yrs),3755.0,1.4,121.0,4.8,16.1,,2.9,SAC (4 Yrs),1.7,5.2,SAC (4 Yrs),0.606
elliske01,3.2,4.5,0.707,2.4,6.9,0.348,2.9,,,1.8,3.6,114.0,5.6,11.4,0.49,2.1,2.6,0.818,25.0,4.0,CLE (1 Yr),619.0,1.7,125.0,4.5,15.7,,2.7,CLE (1 Yr),1.5,5.3,CLE (1 Yr),0.595
fontesi01,3.2,7.5,0.43,3.9,11.9,0.33,2.6,27.0,,0.5,3.4,120.0,7.2,19.5,0.369,2.2,2.7,0.795,52.0,6.0,NBA,766.0,1.9,101.0,3.9,20.5,SF,0.9,2022-23,2.4,5.4,UTA,0.47
fontesi01,3.5,6.3,0.551,3.9,9.8,0.401,3.0,28.0,,0.7,5.3,121.0,7.4,16.1,0.46,1.6,1.9,0.818,66.0,43.0,NBA,1644.0,1.9,117.0,3.2,20.3,SF,1.3,2023-24,2.0,7.2,2TM,0.582
fontesi01,2.9,5.2,0.56,3.8,9.7,0.391,3.0,28.0,,0.7,5.2,122.0,6.7,14.9,0.45,1.3,1.7,0.8,50.0,34.0,NBA,1160.0,2.2,116.0,3.4,18.5,SF,1.2,2023-24,2.1,7.3,UTA,0.577
fontesi01,4.8,8.8,0.539,4.3,10.0,0.426,2.8,28.0,,0.5,5.8,120.0,9.0,18.9,0.479,2.2,2.6,0.846,16.0,9.0,NBA,484.0,1.2,118.0,2.9,24.6,SF,1.4,2023-24,1.7,7.0,DET,0.592
fontesi01,2.9,5.7,0.507,3.0,8.8,0.335,2.5,29.0,,0.5,6.3,115.0,5.8,14.5,0.402,2.7,3.3,0.833,75.0,0.0,NBA,1237.0,2.0,109.0,3.7,17.3,SF,1.2,2024-25,2.1,8.4,DET,0.504
fontesi01,2.8,5.8,0.486,4.7,13.0,0.363,3.9,30.0,,0.4,6.2,116.0,7.5,18.8,0.4,3.5,4.1,0.84,68.0,7.0,NBA,1127.0,2.3,116.0,4.1,23.2,SF,1.4,2025-26,1.9,8.5,MIA,0.526
fontesi01,3.1,6.2,0.502,3.9,10.7,0.363,3.0,,,0.5,5.5,118.0,7.0,16.9,0.414,2.4,2.9,0.827,261.0,56.0,4 Yrs,4774.0,2.0,112.0,3.7,20.3,,1.2,4 Yrs,2.1,7.5,4 Yrs,0.529
fontesi01,3.0,6.1,0.496,3.8,10.6,0.363,2.9,,,0.6,4.5,121.0,6.9,16.7,0.412,1.7,2.1,0.798,102.0,40.0,UTA (2 Yrs),1926.0,2.1,109.0,3.6,19.3,,1.1,UTA (2 Yrs),2.2,6.5,UTA (2 Yrs),0.527
fontesi01,3.4,6.6,0.519,3.3,9.2,0.363,2.6,,,0.5,6.2,116.0,6.7,15.7,0.428,2.6,3.1,0.836,91.0,9.0,DET (2 Yrs),1721.0,1.8,112.0,3.5,19.4,,1.3,DET (2 Yrs),2.0,8.0,DET (2 Yrs),0.534
fontesi01,2.8,5.8,0.486,4.7,13.0,0.363,3.9,,,0.4,6.2,116.0,7.5,18.8,0.4,3.5,4.1,0.84,68.0,7.0,MIA (1 Yr),1127.0,2.3,116.0,4.1,23.2,,1.4,MIA (1 Yr),1.9,8.5,MIA (1 Yr),0.526
fostemi02,0.0,0.0,,0.0,0.0,,0.0,20.0,,0.0,0.0,122.0,0.0,0.0,,0.0,0.0,,1.0,0.0,NBA,1.0,0.0,,0.0,0.0,PF,0.0,2022-23,0.0,0.0,PHI,
fostemi02,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2023-24,,,Did not play - other pro league,
fostemi02,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,122.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1 Yr,1.0,0.0,,0.0,0.0,,0.0,1 Yr,0.0,0.0,1 Yr,
gilyaja01,0.0,0.0,,1.2,3.5,0.333,8.1,24.0,,0.0,4.6,110.0,1.2,3.5,0.333,0.0,0.0,,1.0,0.0,NBA,41.0,0.0,108.0,3.5,3.5,PG,3.5,2022-23,2.3,4.6,MEM,0.5
gilyaja01,0.6,1.7,0.375,3.6,8.8,0.405,9.6,25.0,,0.3,2.6,117.0,4.2,10.5,0.4,0.1,0.1,1.0,41.0,14.0,NBA,699.0,0.6,122.0,2.7,12.1,PG,2.3,2023-24,2.1,3.2,2TM,0.57
gilyaja01,0.7,1.8,0.375,3.8,9.0,0.425,9.8,25.0,,0.4,2.6,117.0,4.5,10.8,0.417,0.1,0.1,1.0,37.0,14.0,NBA,654.0,0.6,124.0,2.6,12.9,PG,2.0,2023-24,2.2,3.2,MEM,0.594
gilyaja01,0.0,0.0,,0.0,6.6,0.0,6.6,25.0,,0.0,2.2,109.0,0.0,6.6,0.0,0.0,0.0,,4.0,0.0,NBA,45.0,1.1,58.0,4.4,0.0,PG,6.6,2023-24,1.1,3.3,BRK,0.0
gilyaja01,0.6,1.6,0.375,3.4,8.5,0.403,9.5,,,0.3,2.7,116.0,4.0,10.1,0.399,0.1,0.1,1.0,42.0,14.0,2 Yrs,740.0,0.6,121.0,2.8,11.6,,2.4,2 Yrs,2.1,3.3,2 Yrs,0.569
gilyaja01,0.6,1.7,0.375,3.7,8.6,0.423,9.7,,,0.4,2.7,117.0,4.3,10.3,0.415,0.1,0.1,1.0,38.0,14.0,MEM (2 Yrs),695.0,0.6,124.0,2.7,12.4,,2.1,MEM (2 Yrs),2.2,3.3,MEM (2 Yrs),0.592
gilyaja01,0.0,0.0,,0.0,6.6,0.0,6.6,,,0.0,2.2,109.0,0.0,6.6,0.0,0.0,0.0,,4.0,0.0,BRK (1 Yr),45.0,1.1,58.0,4.4,0.0,,6.6,BRK (1 Yr),1.1,3.3,BRK (1 Yr),0.0
grayra01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2021-22,,,Did not play - other pro league,
grayra01,5.6,9.8,0.571,2.8,7.0,0.4,9.8,23.0,,1.4,8.4,116.0,8.4,16.7,0.5,2.8,2.8,1.0,1.0,0.0,NBA,35.0,4.2,115.0,7.0,22.3,PF,0.0,2022-23,5.6,12.6,BRK,0.583
grayra01,8.5,12.2,0.7,3.7,8.5,0.429,7.3,24.0,,1.2,6.1,117.0,12.2,20.7,0.588,0.0,0.0,,3.0,0.0,NBA,39.0,2.4,136.0,0.0,28.0,PF,1.2,2023-24,1.2,8.5,SAS,0.676
grayra01,7.1,11.0,0.647,3.2,7.8,0.417,8.4,,,1.3,7.1,117.0,10.4,18.8,0.552,1.3,1.3,1.0,4.0,0.0,2 Yrs,74.0,3.2,125.0,3.2,25.3,,0.6,2 Yrs,3.2,10.4,2 Yrs,0.638
grayra01,8.5,12.2,0.7,3.7,8.5,0.429,7.3,,,1.2,6.1,117.0,12.2,20.7,0.588,0.0,0.0,,3.0,0.0,SAS (1 Yr),39.0,2.4,136.0,0.0,28.0,,1.2,SAS (1 Yr),1.2,8.5,SAS (1 Yr),0.676
grayra01,5.6,9.8,0.571,2.8,7.0,0.4,9.8,,,1.4,8.4,116.0,8.4,16.7,0.5,2.8,2.8,1.0,1.0,0.0,BRK (1 Yr),35.0,4.2,115.0,7.0,22.3,,0.0,BRK (1 Yr),5.6,12.6,BRK (1 Yr),0.583
greenaj01,1.2,2.8,0.45,6.1,14.5,0.419,3.0,23.0,,0.0,5.4,115.0,7.3,17.3,0.424,0.6,0.6,1.0,35.0,1.0,NBA,345.0,0.8,121.0,4.3,21.3,SG,0.8,2022-23,1.2,6.2,MIL,0.6
greenaj01,1.1,2.1,0.519,5.4,13.2,0.408,2.3,24.0,,0.3,4.3,120.0,6.5,15.3,0.423,1.3,1.5,0.895,56.0,0.0,NBA,614.0,0.7,122.0,3.8,19.7,SG,0.7,2023-24,0.9,5.0,MIL,0.599
greenaj01,0.8,1.8,0.443,4.5,10.6,0.427,3.1,25.0,,0.2,4.5,117.0,5.3,12.4,0.429,0.6,0.8,0.815,73.0,7.0,NBA,1659.0,0.5,119.0,4.6,15.8,SG,1.1,2024-25,1.2,5.1,MIL,0.612
greenaj01,0.7,1.4,0.483,4.8,11.7,0.41,3.4,26.0,,0.2,4.0,123.0,5.4,13.0,0.418,1.1,1.3,0.842,73.0,63.0,NBA,2097.0,0.5,117.0,3.9,16.8,SG,0.8,2025-26,1.6,4.5,MIL,0.602
greenaj01,0.8,1.7,0.47,4.9,11.7,0.416,3.1,,,0.2,4.3,120.0,5.7,13.4,0.423,0.9,1.1,0.85,237.0,71.0,4 Yrs,4715.0,0.6,119.0,4.2,17.1,,0.9,4 Yrs,1.3,4.9,4 Yrs,0.605
griffaj01,5.0,9.3,0.536,3.4,8.8,0.39,2.5,19.0,,0.4,3.9,119.0,8.4,18.1,0.465,1.4,1.6,0.894,72.0,12.0,NBA,1401.0,1.3,116.0,3.0,21.7,SF,1.4,2022-23,1.4,5.2,ATL,0.56
griffaj01,2.2,6.5,0.348,2.8,10.9,0.256,1.4,20.0,,0.6,4.5,124.0,5.0,17.4,0.29,0.6,0.6,1.0,20.0,0.0,NBA,171.0,0.6,77.0,1.7,13.5,SF,0.3,2023-24,2.2,5.0,ATL,0.371
griffaj01,4.7,9.0,0.522,3.4,9.0,0.372,2.4,,,0.4,4.0,119.0,8.1,18.1,0.447,1.3,1.5,0.898,92.0,12.0,2 Yrs,1572.0,1.2,112.0,2.8,20.8,,1.3,2 Yrs,1.5,5.2,2 Yrs,0.54
halljo02,3.4,7.4,0.462,1.7,8.5,0.2,6.3,21.0,,0.0,5.1,124.0,5.1,15.9,0.321,4.0,5.1,0.778,9.0,0.0,NBA,83.0,1.7,91.0,3.4,15.9,SF,0.6,2022-23,4.0,6.8,SAS,0.375
halljo02,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2023-24,,,Did not play - other pro league,
halljo02,3.4,7.4,0.462,1.7,8.5,0.2,6.3,,,0.0,5.1,124.0,5.1,15.9,0.321,4.0,5.1,0.778,9.0,0.0,1 Yr,83.0,1.7,91.0,3.4,15.9,,0.6,1 Yr,4.0,6.8,1 Yr,0.375
hardyja02,5.8,12.4,0.469,4.4,11.0,0.404,4.6,20.0,,0.5,5.5,118.0,10.3,23.4,0.438,4.6,5.5,0.823,48.0,5.0,NBA,708.0,0.8,108.0,4.5,29.5,SG,1.2,2022-23,3.2,6.2,DAL,0.533
hardyja02,5.5,12.4,0.447,3.9,10.9,0.362,5.3,21.0,,0.2,5.4,118.0,9.5,23.2,0.407,2.9,3.7,0.776,73.0,7.0,NBA,989.0,1.0,103.0,3.9,25.7,SG,1.1,2023-24,3.0,6.4,DAL,0.492
hardyja02,5.5,11.6,0.479,4.1,10.5,0.386,4.3,22.0,,0.3,4.3,119.0,9.6,22.1,0.435,3.2,4.6,0.698,57.0,3.0,NBA,907.0,0.5,99.0,4.8,26.5,SG,1.5,2024-25,4.4,4.7,DAL,0.527
hardyja02,4.2,8.8,0.481,5.4,13.7,0.393,2.8,23.0,,0.3,3.8,123.0,9.6,22.4,0.428,2.9,3.9,0.754,54.0,4.0,NBA,843.0,0.8,104.0,4.4,27.5,SG,0.8,2025-26,3.3,4.7,2TM,0.548
hardyja02,3.5,7.7,0.457,5.1,13.7,0.371,3.2,23.0,,0.2,4.0,120.0,8.6,21.4,0.402,3.4,4.4,0.775,34.0,4.0,NBA,428.0,1.2,104.0,4.3,25.7,SG,1.0,2025-26,3.0,5.2,DAL,0.521
hardyja02,4.9,9.8,0.5,5.7,13.7,0.417,2.4,23.0,,0.3,3.7,127.0,10.6,23.5,0.451,2.4,3.3,0.724,20.0,0.0,NBA,415.0,0.5,104.0,4.6,29.4,SG,0.7,2025-26,3.5,4.1,WAS,0.573
hardyja02,5.3,11.3,0.467,4.4,11.5,0.385,4.3,,,0.3,4.7,120.0,9.7,22.8,0.426,3.3,4.3,0.761,232.0,19.0,4 Yrs,3447.0,0.8,103.0,4.4,27.1,,1.1,4 Yrs,3.5,5.5,4 Yrs,0.523
hardyja02,5.3,11.5,0.463,4.2,11.2,0.379,4.5,,,0.3,4.9,119.0,9.6,22.7,0.422,3.4,4.5,0.765,212.0,19.0,DAL (4 Yrs),3032.0,0.8,103.0,4.4,26.8,,1.2,DAL (4 Yrs),3.5,5.7,DAL (4 Yrs),0.515
hardyja02,4.9,9.8,0.5,5.7,13.7,0.417,2.4,,,0.3,3.7,127.0,10.6,23.5,0.451,2.4,3.3,0.724,20.0,0.0,WAS (1 Yr),415.0,0.5,104.0,4.6,29.4,,0.7,WAS (1 Yr),3.5,4.1,WAS (1 Yr),0.573
harpero02,5.1,7.2,0.714,3.1,9.3,0.333,4.1,22.0,,1.0,4.1,120.0,8.2,16.5,0.5,1.0,1.0,1.0,9.0,0.0,NBA,48.0,3.1,140.0,3.1,20.6,PF,0.0,2022-23,0.0,7.2,TOR,0.594
harpero02,0.0,0.0,,0.0,0.0,,12.1,23.0,,0.0,0.0,127.0,0.0,0.0,,0.0,0.0,,1.0,0.0,NBA,4.0,0.0,227.0,24.1,0.0,PF,0.0,2023-24,0.0,0.0,TOR,
harpero02,2.8,5.7,0.5,0.0,17.0,0.0,5.7,24.0,,0.0,8.5,117.0,2.8,22.6,0.125,5.7,5.7,1.0,1.0,0.0,NBA,17.0,11.3,91.0,0.0,11.3,SF,0.0,2024-25,0.0,19.8,DET,0.125
harpero02,2.1,3.6,0.579,4.2,12.1,0.344,3.2,25.0,,1.7,5.1,114.0,6.2,15.7,0.398,0.2,0.4,0.5,26.0,2.0,NBA,268.0,2.6,120.0,3.8,16.8,SF,1.1,2025-26,0.9,7.8,BOS,0.53
harpero02,2.5,4.2,0.607,3.7,11.8,0.316,3.6,,,1.5,5.1,116.0,6.3,16.0,0.393,0.6,0.7,0.8,37.0,2.0,4 Yrs,337.0,3.1,121.0,3.7,16.9,,0.9,4 Yrs,0.7,8.2,4 Yrs,0.509
harpero02,4.7,6.6,0.714,2.8,8.5,0.333,4.7,,,0.9,3.8,120.0,7.6,15.2,0.5,0.9,0.9,1.0,10.0,0.0,TOR (2 Yrs),52.0,2.8,142.0,4.7,19.0,,0.0,TOR (2 Yrs),0.0,6.6,TOR (2 Yrs),0.594
harpero02,2.1,3.6,0.579,4.2,12.1,0.344,3.2,,,1.7,5.1,114.0,6.2,15.7,0.398,0.2,0.4,0.5,26.0,2.0,BOS (1 Yr),268.0,2.6,120.0,3.8,16.8,,1.1,BOS (1 Yr),0.9,7.8,BOS (1 Yr),0.53
harpero02,2.8,5.7,0.5,0.0,17.0,0.0,5.7,,,0.0,8.5,117.0,2.8,22.6,0.125,5.7,5.7,1.0,1.0,0.0,DET (1 Yr),17.0,11.3,91.0,0.0,11.3,,0.0,DET (1 Yr),0.0,19.8,DET (1 Yr),0.125
harrike01,3.3,6.8,0.484,1.7,4.5,0.372,1.7,25.0,,0.5,4.4,115.0,5.0,11.3,0.439,3.3,4.3,0.756,34.0,0.0,NBA,457.0,3.0,110.0,5.6,14.9,SG,1.8,2022-23,2.2,7.4,ORL,0.514
harrike01,16.5,24.8,0.667,0.0,0.0,,8.3,26.0,,0.0,16.5,110.0,16.5,24.8,0.667,0.0,0.0,,2.0,0.0,NBA,6.0,0.0,101.0,24.8,33.0,SG,0.0,2023-24,8.3,16.5,ORL,0.667
harrike01,3.4,7.0,0.493,1.7,4.5,0.372,1.8,,,0.5,4.6,115.0,5.1,11.5,0.445,3.2,4.3,0.756,36.0,0.0,2 Yrs,463.0,2.9,110.0,5.8,15.1,,1.8,2 Yrs,2.3,7.5,2 Yrs,0.518
