college_player_id,college_url,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Awards,BLK,Class,Conf,DRB,DRtg,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,MP,ORB,ORtg,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,,,Did not play - transfer,,1996-97,,,Did not play - transfer,
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,,,,,,,,,,JR,TAAC,,,,,,,,,29.0,,856.0,,,,,F,,1997-98,,,FIU,
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,,,,,,,,,,SR,Sun Belt,,,,,,,,,29.0,,1011.0,,,,,F,,1998-99,,,FIU,
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,,,,,,,,,,Career,Career,,,,,,,,,116.0,50.0,3667.0,,,,,,,Career,,,Career,
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,,,,,,,,,,Boston University (2 Yrs),Boston University (2 Yrs),,,,,,,,,58.0,50.0,1800.0,,,,,,,Boston University (2 Yrs),,,Boston University (2 Yrs),
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,,,,,,,,,,Florida International (2 Yrs),Florida International (2 Yrs),,,,,,,,,58.0,,1867.0,,,,,,,Florida International (2 Yrs),,,Florida International (2 Yrs),
mike-bibby-1,https://www.sports-reference.com/cbb/players/mike-bibby-1.html,,,,,,,,,,FR,Pac-10,,,,,,,,,34.0,34.0,1110.0,,,,,G,,1996-97,,,Arizona,
mike-bibby-1,https://www.sports-reference.com/cbb/players/mike-bibby-1.html,,,,,,,,AA-1,,SO,Pac-10,,,,,,,,,35.0,35.0,1119.0,,,,,G,,1997-98,,,Arizona,
mike-bibby-1,https://www.sports-reference.com/cbb/players/mike-bibby-1.html,,,,,,,,,,Career,Career,,,,,,,,,69.0,69.0,2229.0,,,,,,,Career,,,Career,
chauncey-billups-1,https://www.sports-reference.com/cbb/players/chauncey-billups-1.html,,,,,,,,,,FR,Big 8,,,,,,,,,26.0,24.0,922.0,,,,,G,,1995-96,,,Colorado,
chauncey-billups-1,https://www.sports-reference.com/cbb/players/chauncey-billups-1.html,,,,,,,,AA-2,,SO,Big 12,,,,,,,,,29.0,29.0,947.0,,,,,G,,1996-97,,,Colorado,
chauncey-billups-1,https://www.sports-reference.com/cbb/players/chauncey-billups-1.html,,,,,,,,,,Career,Career,,,,,,,,,55.0,53.0,1869.0,,,,,,,Career,,,Career,
dejuan-blair-1,https://www.sports-reference.com/cbb/players/dejuan-blair-1.html,,,,,,,,,,FR,Big East,,,,,,,,,37.0,36.0,963.0,,,,,F,,2007-08,,,Pitt,
dejuan-blair-1,https://www.sports-reference.com/cbb/players/dejuan-blair-1.html,,,,,,,,AA-1,,SO,Big East,,,,,,,,,35.0,35.0,955.0,,,,,F,,2008-09,,,Pitt,
dejuan-blair-1,https://www.sports-reference.com/cbb/players/dejuan-blair-1.html,,,,,,,,,,Career,Career,,,,,,,,,72.0,71.0,1918.0,,,,,,,Career,,,Career,
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,,,,,,,,,,FR,ACC,,,,,,,,,35.0,33.0,1115.0,,,,,G,,1999-00,,,Maryland,
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,,,,,,,,,,SO,ACC,,,,,,,,,36.0,36.0,1036.0,,,,,G,,2000-01,,,Maryland,
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,,,,,,,,,,JR,ACC,,,,,,,,,36.0,36.0,1153.0,,,,,G,,2001-02,,,Maryland,
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,,,,,,,,,,SR,ACC,,,,,,,,,31.0,31.0,1009.0,,,,,G,,2002-03,,,Maryland,
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,,,,,,,,,,Career,Career,,,,,,,,,138.0,136.0,4313.0,,,,,,,Career,,,Career,
eric-bledsoe-1,https://www.sports-reference.com/cbb/players/eric-bledsoe-1.html,4.8,9.4,0.516,2.5,6.5,0.383,5.4,,0.6,FR,SEC,4.8,95.7,7.3,15.9,0.462,4.2,6.3,0.667,37.0,35.0,1122.0,1.0,102.6,4.2,21.3,G,2.6,2009-10,5.7,5.8,Kentucky,0.54
eric-bledsoe-1,https://www.sports-reference.com/cbb/players/eric-bledsoe-1.html,4.8,9.4,0.516,2.5,6.5,0.383,5.4,,0.6,Career,Career,4.8,95.7,7.3,15.9,0.462,4.2,6.3,0.667,37.0,35.0,1122.0,1.0,102.6,4.2,21.3,,2.6,Career,5.7,5.8,Career,0.54
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,,,,,,,,,,FR,SEC,,,,,,,,,33.0,23.0,917.0,,,,,G,,1999-00,,,Kentucky,
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,,,,,,,,,,SO,SEC,,,,,,,,,34.0,34.0,1050.0,,,,,G,,2000-01,,,Kentucky,
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,,,,,,,,,,JR,SEC,,,,,,,,,32.0,30.0,878.0,,,,,G,,2001-02,,,Kentucky,
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,,,,,,,,,,SR,SEC,,,,,,,,,36.0,35.0,1068.0,,,,,G,,2002-03,,,Kentucky,
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,,,,,,,,,,Career,Career,,,,,,,,,135.0,122.0,3913.0,,,,,,,Career,,,Career,
andrew-bogut-1,https://www.sports-reference.com/cbb/players/andrew-bogut-1.html,,,,,,,,,,FR,MWC,,,,,,,,,33.0,33.0,1002.0,,,,,F,,2003-04,,,Utah,
andrew-bogut-1,https://www.sports-reference.com/cbb/players/andrew-bogut-1.html,,,,,,,,"AP POY-1,WA-1,AA-1,NA-1",,SO,MWC,,,,,,,,,35.0,35.0,1224.0,,,,,F,,2004-05,,,Utah,
andrew-bogut-1,https://www.sports-reference.com/cbb/players/andrew-bogut-1.html,,,,,,,,,,Career,Career,,,,,,,,,68.0,68.0,2226.0,,,,,,,Career,,,Career,
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,,,,,,,,,,FR,SEC,,,,,,,,,36.0,0.0,485.0,,,,,F,,1999-00,,,Florida,
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,,,,,,,,,,SO,SEC,,,,,,,,,31.0,17.0,883.0,,,,,F,,2000-01,,,Florida,
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,,,,,,,,,,JR,SEC,,,,,,,,,31.0,31.0,876.0,,,,,F,,2001-02,,,Florida,
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,,,,,,,,,,SR,SEC,,,,,,,,,33.0,33.0,1037.0,,,,,F,,2002-03,,,Florida,
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,,,,,,,,,,Career,Career,,,,,,,,,131.0,81.0,3281.0,,,,,,,Career,,,Career,
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,,,0.602,,,,,,,FR,ACC,,,,,0.602,,,0.615,36.0,36.0,934.0,,,,,F,,2006-07,,,Clemson,0.602
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,,,0.568,,,0.333,,,,SO,ACC,,,,,0.555,,,0.573,34.0,34.0,906.0,,,,,F,,2007-08,,,Clemson,0.564
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,,,0.583,,,0.409,,,,JR,ACC,,,,,0.571,,,0.707,32.0,32.0,982.0,,,,,F,,2008-09,,,Clemson,0.585
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,10.4,19.0,0.547,0.5,2.0,0.265,4.7,,2.6,SR,ACC,10.4,89.0,10.9,20.9,0.521,5.9,9.9,0.591,32.0,32.0,984.0,5.2,115.4,3.7,28.2,F,2.5,2009-10,3.6,15.5,Clemson,0.533
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,38.5,67.1,0.574,1.3,4.1,0.324,13.0,,14.4,Career,Career,38.3,89.0,39.9,71.2,0.559,19.0,30.5,0.624,134.0,134.0,3806.0,23.2,115.4,17.5,100.1,,8.4,Career,15.1,61.5,Career,0.569
carlos-boozer-1,https://www.sports-reference.com/cbb/players/carlos-boozer-1.html,,,,,,,,,,FR,ACC,,,,,,,,,34.0,30.0,807.0,,,,,C,,1999-00,,,Duke,
carlos-boozer-1,https://www.sports-reference.com/cbb/players/carlos-boozer-1.html,,,,,,,,,,SO,ACC,,,,,,,,,32.0,28.0,820.0,,,,,C,,2000-01,,,Duke,
carlos-boozer-1,https://www.sports-reference.com/cbb/players/carlos-boozer-1.html,,,,,,,,,,JR,ACC,,,,,,,,,35.0,35.0,993.0,,,,,C,,2001-02,,,Duke,
carlos-boozer-1,https://www.sports-reference.com/cbb/players/carlos-boozer-1.html,,,,,,,,,,Career,Career,,,,,,,,,101.0,93.0,2620.0,,,,,,,Career,,,Career,
chris-bosh-1,https://www.sports-reference.com/cbb/players/chris-bosh-1.html,,,,,,,,,,FR,ACC,,,,,,,,,31.0,31.0,960.0,,,,,F,,2002-03,,,Ga Tech,
chris-bosh-1,https://www.sports-reference.com/cbb/players/chris-bosh-1.html,,,,,,,,,,Career,Career,,,,,,,,,31.0,31.0,960.0,,,,,,,Career,,,Career,
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,,,,,,,,,,FR,MAC,,,,,,,,,30.0,30.0,976.0,,,,,G,,1994-95,,,Eastern Mich.,
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,,,,,,,,,,SO,MAC,,,,,,,,,31.0,31.0,1031.0,,,,,G,,1995-96,,,Eastern Mich.,
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,,,,,,,,,,JR,MAC,,,,,,,,,32.0,,1163.0,,,,,G,,1996-97,,,Eastern Mich.,
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,,,,,,,,,,SR,MAC,,,,,,,,,29.0,,1070.0,,,,,G,,1997-98,,,Eastern Mich.,
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,,,,,,,,,,Career,Career,,,,,,,,,122.0,61.0,4240.0,,,,,,,Career,,,Career,
craig-brackins-1,https://www.sports-reference.com/cbb/players/craig-brackins-1.html,,,0.481,,,0.28,,,,FR,Big 12,,,,,0.434,,,0.732,32.0,32.0,887.0,,,,,F,,2007-08,,,Iowa St.,0.467
craig-brackins-1,https://www.sports-reference.com/cbb/players/craig-brackins-1.html,,,0.507,,,0.284,,,,SO,Big 12,,,,,0.475,,,0.697,32.0,31.0,1041.0,,,,,F,,2008-09,,,Iowa St.,0.495
craig-brackins-1,https://www.sports-reference.com/cbb/players/craig-brackins-1.html,8.5,19.0,0.446,1.4,4.5,0.31,3.5,,2.0,JR,Big 12,10.6,98.0,9.9,23.5,0.42,6.0,7.9,0.76,32.0,32.0,1124.0,3.4,105.6,3.3,27.1,F,1.3,2009-10,3.5,14.0,Iowa St.,0.45
craig-brackins-1,https://www.sports-reference.com/cbb/players/craig-brackins-1.html,25.8,53.8,0.48,3.5,12.1,0.292,7.9,,5.1,Career,Career,29.4,98.0,29.4,65.9,0.445,16.7,23.0,0.726,96.0,95.0,3052.0,8.4,105.6,9.6,79.0,,2.7,Career,10.1,37.8,Career,0.472
avery-bradley-1,https://www.sports-reference.com/cbb/players/avery-bradley-1.html,6.3,13.9,0.457,2.3,6.1,0.375,3.8,,1.0,FR,Big 12,3.5,98.6,8.6,19.9,0.432,2.0,3.6,0.545,34.0,32.0,1003.0,1.8,106.7,4.3,21.5,G,2.4,2009-10,2.8,5.3,Texas,0.489
avery-bradley-1,https://www.sports-reference.com/cbb/players/avery-bradley-1.html,6.3,13.9,0.457,2.3,6.1,0.375,3.8,,1.0,Career,Career,3.5,98.6,8.6,19.9,0.432,2.0,3.6,0.545,34.0,32.0,1003.0,1.8,106.7,4.3,21.5,,2.4,Career,2.8,5.3,Career,0.489
elton-brand-1,https://www.sports-reference.com/cbb/players/elton-brand-1.html,,,,,,,,,,FR,ACC,,,,,,,,,21.0,18.0,494.0,,,,,C,,1997-98,,,Duke,
elton-brand-1,https://www.sports-reference.com/cbb/players/elton-brand-1.html,,,,,,,,"AP POY-1,WA-1,AA-1,NA-1",,SO,ACC,,,,,,,,,39.0,37.0,1141.0,,,,,C,,1998-99,,,Duke,
elton-brand-1,https://www.sports-reference.com/cbb/players/elton-brand-1.html,,,,,,,,,,Career,Career,,,,,,,,,60.0,55.0,1635.0,,,,,,,Career,,,Career,
corey-brewer-1,https://www.sports-reference.com/cbb/players/corey-brewer-1.html,,,,,,,,,,FR,SEC,,,,,,,,,32.0,30.0,791.0,,,,,F,,2004-05,,,Florida,
corey-brewer-1,https://www.sports-reference.com/cbb/players/corey-brewer-1.html,,,,,,,,,,SO,SEC,,,,,,,,,39.0,37.0,1095.0,,,,,F,,2005-06,,,Florida,
corey-brewer-1,https://www.sports-reference.com/cbb/players/corey-brewer-1.html,,,,,,,,,,JR,SEC,,,,,,,,,37.0,37.0,1072.0,,,,,F,,2006-07,,,Florida,
corey-brewer-1,https://www.sports-reference.com/cbb/players/corey-brewer-1.html,,,,,,,,,,Career,Career,,,,,,,,,108.0,104.0,2958.0,,,,,,,Career,,,Career,
ronnie-brewer-1,https://www.sports-reference.com/cbb/players/ronnie-brewer-1.html,,,,,,,,,,FR,SEC,,,,,,,,,28.0,28.0,907.0,,,,,G,,2003-04,,,Arkansas,
ronnie-brewer-1,https://www.sports-reference.com/cbb/players/ronnie-brewer-1.html,,,,,,,,,,SO,SEC,,,,,,,,,30.0,29.0,955.0,,,,,G,,2004-05,,,Arkansas,
ronnie-brewer-1,https://www.sports-reference.com/cbb/players/ronnie-brewer-1.html,,,,,,,,,,JR,SEC,,,,,,,,,32.0,31.0,1112.0,,,,,G,,2005-06,,,Arkansas,
ronnie-brewer-1,https://www.sports-reference.com/cbb/players/ronnie-brewer-1.html,,,,,,,,,,Career,Career,,,,,,,,,90.0,88.0,2974.0,,,,,,,Career,,,Career,
jon-brockman-1,https://www.sports-reference.com/cbb/players/jon-brockman-1.html,,,,,,,,,,FR,Pac-10,,,,,,,,,33.0,32.0,794.0,,,,,F,,2005-06,,,Washington,
jon-brockman-1,https://www.sports-reference.com/cbb/players/jon-brockman-1.html,,,,,,,,,,SO,Pac-10,,,,,,,,,32.0,32.0,921.0,,,,,F,,2006-07,,,Washington,
jon-brockman-1,https://www.sports-reference.com/cbb/players/jon-brockman-1.html,,,,,,,,,,JR,Pac-10,,,,,,,,,32.0,31.0,1009.0,,,,,F,,2007-08,,,Washington,
jon-brockman-1,https://www.sports-reference.com/cbb/players/jon-brockman-1.html,,,,,,,,,,SR,Pac-10,,,,,,,,,34.0,34.0,1036.0,,,,,F,,2008-09,,,Washington,
jon-brockman-1,https://www.sports-reference.com/cbb/players/jon-brockman-1.html,,,,,,,,,,Career,Career,,,,,,,,,131.0,129.0,3760.0,,,,,,,Career,,,Career,
aaron-brooks-1,https://www.sports-reference.com/cbb/players/aaron-brooks-1.html,,,,,,,,,,FR,Pac-10,,,,,,,,,21.0,18.0,541.0,,,,,G,,2003-04,,,Oregon,
aaron-brooks-1,https://www.sports-reference.com/cbb/players/aaron-brooks-1.html,,,,,,,,,,SO,Pac-10,,,,,,,,,27.0,26.0,893.0,,,,,G,,2004-05,,,Oregon,
aaron-brooks-1,https://www.sports-reference.com/cbb/players/aaron-brooks-1.html,,,,,,,,,,JR,Pac-10,,,,,,,,,32.0,31.0,1036.0,,,,,G,,2005-06,,,Oregon,
aaron-brooks-1,https://www.sports-reference.com/cbb/players/aaron-brooks-1.html,,,,,,,,,,SR,Pac-10,,,,,,,,,35.0,35.0,1289.0,,,,,G,,2006-07,,,Oregon,
aaron-brooks-1,https://www.sports-reference.com/cbb/players/aaron-brooks-1.html,,,,,,,,,,Career,Career,,,,,,,,,115.0,110.0,3759.0,,,,,,,Career,,,Career,
derrick-brown-1,https://www.sports-reference.com/cbb/players/derrick-brown-1.html,,,,,,,,,,FR,A-10,,,,,,,,,34.0,0.0,576.0,,,,,F,,2006-07,,,Xavier,
derrick-brown-1,https://www.sports-reference.com/cbb/players/derrick-brown-1.html,,,,,,,,,,SO,A-10,,,,,,,,,37.0,37.0,1038.0,,,,,F,,2007-08,,,Xavier,
derrick-brown-1,https://www.sports-reference.com/cbb/players/derrick-brown-1.html,,,,,,,,,,JR,A-10,,,,,,,,,35.0,35.0,1033.0,,,,,F,,2008-09,,,Xavier,
derrick-brown-1,https://www.sports-reference.com/cbb/players/derrick-brown-1.html,,,,,,,,,,Career,Career,,,,,,,,,106.0,72.0,2647.0,,,,,,,Career,,,Career,
shannon-brown-1,https://www.sports-reference.com/cbb/players/shannon-brown-1.html,,,,,,,,,,FR,Big Ten,,,,,,,,,30.0,24.0,687.0,,,,,G,,2003-04,,,Michigan St.,
shannon-brown-1,https://www.sports-reference.com/cbb/players/shannon-brown-1.html,,,,,,,,,,SO,Big Ten,,,,,,,,,33.0,31.0,829.0,,,,,G,,2004-05,,,Michigan St.,
shannon-brown-1,https://www.sports-reference.com/cbb/players/shannon-brown-1.html,,,,,,,,,,JR,Big Ten,,,,,,,,,34.0,34.0,1196.0,,,,,G,,2005-06,,,Michigan St.,
shannon-brown-1,https://www.sports-reference.com/cbb/players/shannon-brown-1.html,,,,,,,,,,Career,Career,,,,,,,,,97.0,89.0,2712.0,,,,,,,Career,,,Career,
chase-budinger-1,https://www.sports-reference.com/cbb/players/chase-budinger-1.html,,,,,,,,,,FR,Pac-10,,,,,,,,,31.0,31.0,1024.0,,,,,F,,2006-07,,,Arizona,
chase-budinger-1,https://www.sports-reference.com/cbb/players/chase-budinger-1.html,,,,,,,,,,SO,Pac-10,,,,,,,,,34.0,34.0,1200.0,,,,,F,,2007-08,,,Arizona,
chase-budinger-1,https://www.sports-reference.com/cbb/players/chase-budinger-1.html,,,,,,,,,,JR,Pac-10,,,,,,,,,35.0,35.0,1317.0,,,,,F,,2008-09,,,Arizona,
chase-budinger-1,https://www.sports-reference.com/cbb/players/chase-budinger-1.html,,,,,,,,,,Career,Career,,,,,,,,,100.0,100.0,3541.0,,,,,,,Career,,,Career,
caron-butler-1,https://www.sports-reference.com/cbb/players/caron-butler-1.html,,,,,,,,,,FR,Big East,,,,,,,,,29.0,28.0,950.0,,,,,F,,2000-01,,,UConn,
caron-butler-1,https://www.sports-reference.com/cbb/players/caron-butler-1.html,,,,,,,,,,SO,Big East,,,,,,,,,34.0,34.0,1223.0,,,,,F,,2001-02,,,UConn,
caron-butler-1,https://www.sports-reference.com/cbb/players/caron-butler-1.html,,,,,,,,,,Career,Career,,,,,,,,,63.0,62.0,2173.0,,,,,,,Career,,,Career,
rasual-butler-1,https://www.sports-reference.com/cbb/players/rasual-butler-1.html,,,,,,,,,,FR,A-10,,,,,,,,,21.0,20.0,773.0,,,,,F,,1998-99,,,La Salle,
rasual-butler-1,https://www.sports-reference.com/cbb/players/rasual-butler-1.html,,,,,,,,,,SO,A-10,,,,,,,,,28.0,28.0,1072.0,,,,,F,,1999-00,,,La Salle,
rasual-butler-1,https://www.sports-reference.com/cbb/players/rasual-butler-1.html,,,,,,,,,,JR,A-10,,,,,,,,,29.0,29.0,1114.0,,,,,F,,2000-01,,,La Salle,
rasual-butler-1,https://www.sports-reference.com/cbb/players/rasual-butler-1.html,,,,,,,,,,SR,A-10,,,,,,,,,32.0,31.0,1252.0,,,,,F,,2001-02,,,La Salle,
rasual-butler-1,https://www.sports-reference.com/cbb/players/rasual-butler-1.html,,,,,,,,,,Career,Career,,,,,,,,,110.0,108.0,4211.0,,,,,,,Career,,,Career,
will-bynum-1,https://www.sports-reference.com/cbb/players/will-bynum-1.html,,,,,,,,,,FR,Pac-10,,,,,,,,,31.0,9.0,584.0,,,,,G,,2001-02,,,Arizona,
will-bynum-1,https://www.sports-reference.com/cbb/players/will-bynum-1.html,,,,,,,,,,SO,Pac-10,,,,,,,,,8.0,2.0,133.0,,,,,G,,2002-03,,,Arizona,
will-bynum-1,https://www.sports-reference.com/cbb/players/will-bynum-1.html,,,,,,,,,,JR,ACC,,,,,,,,,30.0,1.0,616.0,,,,,G,,2003-04,,,Ga Tech,
will-bynum-1,https://www.sports-reference.com/cbb/players/will-bynum-1.html,,,,,,,,,,SR,ACC,,,,,,,,,32.0,25.0,873.0,,,,,G,,2004-05,,,Ga Tech,
will-bynum-1,https://www.sports-reference.com/cbb/players/will-bynum-1.html,,,,,,,,,,Career,Career,,,,,,,,,101.0,37.0,2206.0,,,,,,,Career,,,Career,
will-bynum-1,https://www.sports-reference.com/cbb/players/will-bynum-1.html,,,,,,,,,,Arizona (2 Yrs),Arizona (2 Yrs),,,,,,,,,39.0,11.0,717.0,,,,,,,Arizona (2 Yrs),,,Arizona (2 Yrs),
will-bynum-1,https://www.sports-reference.com/cbb/players/will-bynum-1.html,,,,,,,,,,Georgia Tech (2 Yrs),Georgia Tech (2 Yrs),,,,,,,,,62.0,26.0,1489.0,,,,,,,Georgia Tech (2 Yrs),,,Georgia Tech (2 Yrs),
marcus-camby-1,https://www.sports-reference.com/cbb/players/marcus-camby-1.html,,,,,,,,,,FR,A-10,,,,,,,,,29.0,12.0,634.0,,,,,C,,1993-94,,,Massachusetts,
marcus-camby-1,https://www.sports-reference.com/cbb/players/marcus-camby-1.html,,,,,,,,,,SO,A-10,,,,,,,,,30.0,21.0,679.0,,,,,C,,1994-95,,,Massachusetts,
marcus-camby-1,https://www.sports-reference.com/cbb/players/marcus-camby-1.html,,,,,,,,"AP POY-1,WA-1,AA-1,NA-1",,JR,A-10,,,,,,,,,33.0,30.0,1011.0,,,,,C,,1995-96,,,Massachusetts,
marcus-camby-1,https://www.sports-reference.com/cbb/players/marcus-camby-1.html,,,,,,,,,,Career,Career,,,,,,,,,92.0,63.0,2324.0,,,,,,,Career,,,Career,
derrick-caracter-1,https://www.sports-reference.com/cbb/players/derrick-caracter-1.html,,,0.563,,,0.0,,,,FR,Big East,,,,,0.558,,,0.527,18.0,3.0,240.0,,,,,F,,2006-07,,,Louisville,0.558
derrick-caracter-1,https://www.sports-reference.com/cbb/players/derrick-caracter-1.html,,,0.55,,,1.0,,,,SO,Big East,,,,,0.552,,,0.63,35.0,12.0,593.0,,,,,F,,2007-08,,,Louisville,0.555
derrick-caracter-1,https://www.sports-reference.com/cbb/players/derrick-caracter-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,,,Did not play - transfer,,2008-09,,,Did not play - transfer,
derrick-caracter-1,https://www.sports-reference.com/cbb/players/derrick-caracter-1.html,11.5,19.6,0.585,0.3,1.2,0.267,2.4,,1.8,JR,CUSA,11.6,88.4,11.8,20.8,0.567,6.4,9.5,0.672,27.0,22.0,720.0,5.7,106.4,6.5,30.2,F,2.1,2009-10,6.1,17.3,UTEP,0.575
derrick-caracter-1,https://www.sports-reference.com/cbb/players/derrick-caracter-1.html,24.8,43.7,0.568,0.4,1.4,0.294,4.1,,4.9,Career,Career,20.8,88.4,25.2,45.0,0.56,14.1,22.4,0.628,80.0,37.0,1553.0,14.8,106.4,19.2,64.9,,4.2,Career,13.5,35.6,Career,0.564
derrick-caracter-1,https://www.sports-reference.com/cbb/players/derrick-caracter-1.html,,,0.554,,,0.5,,,,Louisville (2 Yrs),Louisville (2 Yrs),,,,,0.554,,,0.595,53.0,15.0,833.0,,,,,,,Louisville (2 Yrs),,,Louisville (2 Yrs),0.556
derrick-caracter-1,https://www.sports-reference.com/cbb/players/derrick-caracter-1.html,11.5,19.6,0.585,0.3,1.2,0.267,2.4,,1.8,UTEP (1 Yr),UTEP (1 Yr),11.6,88.4,11.8,20.8,0.567,6.4,9.5,0.672,27.0,22.0,720.0,5.7,106.4,6.5,30.2,,2.1,UTEP (1 Yr),6.1,17.3,UTEP (1 Yr),0.575
brian-cardinal-1,https://www.sports-reference.com/cbb/players/brian-cardinal-1.html,,,,,,,,,,FR,Big Ten,,,,,,,,,30.0,30.0,865.0,,,,,F,,1996-97,,,Purdue,
brian-cardinal-1,https://www.sports-reference.com/cbb/players/brian-cardinal-1.html,,,,,,,,,,SO,Big Ten,,,,,,,,,36.0,32.0,925.0,,,,,F,,1997-98,,,Purdue,
brian-cardinal-1,https://www.sports-reference.com/cbb/players/brian-cardinal-1.html,,,,,,,,,,JR,Big Ten,,,,,,,,,34.0,34.0,960.0,,,,,F,,1998-99,,,Purdue,
brian-cardinal-1,https://www.sports-reference.com/cbb/players/brian-cardinal-1.html,,,,,,,,,,SR,Big Ten,,,,,,,,,32.0,29.0,943.0,,,,,F,,1999-00,,,Purdue,
brian-cardinal-1,https://www.sports-reference.com/cbb/players/brian-cardinal-1.html,,,,,,,,,,Career,Career,,,,,,,,,132.0,125.0,3693.0,,,,,,,Career,,,Career,
rodney-carney-1,https://www.sports-reference.com/cbb/players/rodney-carney-1.html,,,,,,,,,,FR,CUSA,,,,,,,,,30.0,26.0,759.0,,,,,F,,2002-03,,,Memphis,
rodney-carney-1,https://www.sports-reference.com/cbb/players/rodney-carney-1.html,,,,,,,,,,SO,CUSA,,,,,,,,,28.0,18.0,753.0,,,,,F,,2003-04,,,Memphis,
rodney-carney-1,https://www.sports-reference.com/cbb/players/rodney-carney-1.html,,,,,,,,,,JR,CUSA,,,,,,,,,38.0,28.0,1131.0,,,,,F,,2004-05,,,Memphis,
rodney-carney-1,https://www.sports-reference.com/cbb/players/rodney-carney-1.html,,,,,,,,AA-2,,SR,CUSA,,,,,,,,,37.0,29.0,1007.0,,,,,F,,2005-06,,,Memphis,
rodney-carney-1,https://www.sports-reference.com/cbb/players/rodney-carney-1.html,,,,,,,,,,Career,Career,,,,,,,,,133.0,101.0,3650.0,,,,,,,Career,,,Career,
demarre-carroll-1,https://www.sports-reference.com/cbb/players/demarre-carroll-1.html,,,,,,,,,,FR,SEC,,,,,,,,,34.0,5.0,531.0,,,,,F,,2004-05,,,Vanderbilt,
demarre-carroll-1,https://www.sports-reference.com/cbb/players/demarre-carroll-1.html,,,,,,,,,,SO,SEC,,,,,,,,,30.0,16.0,873.0,,,,,F,,2005-06,,,Vanderbilt,
demarre-carroll-1,https://www.sports-reference.com/cbb/players/demarre-carroll-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,,,Did not play - transfer,,2006-07,,,Did not play - transfer,
demarre-carroll-1,https://www.sports-reference.com/cbb/players/demarre-carroll-1.html,,,,,,,,,,JR,Big 12,,,,,,,,,32.0,30.0,809.0,,,,,F,,2007-08,,,Missouri,
demarre-carroll-1,https://www.sports-reference.com/cbb/players/demarre-carroll-1.html,,,,,,,,,,SR,Big 12,,,,,,,,,38.0,38.0,1064.0,,,,,F,,2008-09,,,Missouri,
demarre-carroll-1,https://www.sports-reference.com/cbb/players/demarre-carroll-1.html,,,,,,,,,,Career,Career,,,,,,,,,134.0,89.0,3277.0,,,,,,,Career,,,Career,
demarre-carroll-1,https://www.sports-reference.com/cbb/players/demarre-carroll-1.html,,,,,,,,,,Missouri (2 Yrs),Missouri (2 Yrs),,,,,,,,,70.0,68.0,1873.0,,,,,,,Missouri (2 Yrs),,,Missouri (2 Yrs),
